01.01.01.06.1.00198;GS.00170/1981;2565
01.01.01.06.1.00199;GS.00245/1981;2150
01.01.01.06.1.00200;PLL.00147/1981;2346
01.01.01.06.1.00200;GS.00147/1981;2346
01.01.01.06.1.00202;SU.00171/1981;null
01.01.01.06.1.00203;SU.00353/1981;2566
01.01.01.06.1.00205;SU.00419/1981;2267
01.01.01.06.1.00206;SU.00421/1981;2567
01.01.01.06.1.00207;SU.00391/1981;2568
01.01.01.06.1.00208;SUS.00148/1981;null
01.01.01.06.1.00209;SUS.00077/1981;2695
01.01.01.06.1.00210;SUS.00282/1981;2549
01.01.01.06.1.00211;SUS.00253/1981;2550
01.01.01.06.1.00212;GS.00003/1986;2551
01.01.01.06.1.00213;GS.00183/1997;2144
01.01.01.06.1.00214;GS.00301/1981;2552
01.01.01.06.1.00215;GS.00300/1981;2553
01.01.01.06.1.00216;GS.00299/1981;null
01.01.01.06.1.00217;GS.00100/1973;2554
01.01.01.06.1.00218;GS.00050/1967;2555
01.01.01.06.1.00219;GS.00120/1978;2179
01.01.01.06.1.00220;GS.00075/1981;2086
01.01.01.06.1.00221;SUS.00131/1981;2198
01.01.01.06.1.00222;SU.00042/2013;2169
01.01.01.06.1.00222;GT.00251/1981;2169
01.01.01.06.1.00223;SU.00061/1981;2556
01.01.01.06.1.00224;SU.00105/2002;185
01.01.01.06.1.00225;SU.00137/1981;2557
01.01.01.06.1.00226;SU.00069/1981;2558
01.01.01.06.1.00229;GS.00290/1981;2536
01.01.01.06.1.00230;SU.00108/1981;2537
01.01.01.06.1.00231;SU.00106/1981;2538
01.01.01.06.1.00232;SU.00105/1981;null
01.01.01.06.1.00233;SU.00073/1981;2286
01.01.01.06.1.00234;SU.00090/1981;2539
01.01.01.06.1.00235;SU.00062/2002;203
01.01.01.06.1.00237;SU.00079/1981;2540
01.01.01.06.1.00238;SU.00080/1981;2535
01.01.01.06.1.00239;SU.00051/2014;239
01.01.01.06.1.00240;SU.00017/1977;2541
01.01.01.06.1.00241;SU.00122/1981;2542
01.01.01.06.1.00242;SU.00123/1981;2153
01.01.01.06.1.00243;SU.00125/1981;2543
01.01.01.06.1.00244;SU.00055/1981;2544
01.01.01.06.1.00245;PLL.00033/1974;2545
01.01.01.06.1.00245;GS.00033/1974;2545
01.01.01.06.1.00246;SU.00104/1981;2546
01.01.01.06.1.00247;SU.00077/1981;2547
01.01.01.06.1.00248;SU.00291/1981;2259
01.01.01.06.1.00249;SU.00150/1981;2548
01.01.01.06.1.00250;SU.00249/1981;2522
01.01.01.06.1.00251;GS.00483/1981;null
01.01.01.06.1.00252;GS.00495/1981;2256
01.01.01.06.1.00253;GS.00490/1981;2524
01.01.01.06.1.00254;GS.00489/1981;2523
01.01.01.06.1.00255;GS.00488/1981;null
01.01.01.06.1.00256;GS.00487/1981;2525
01.01.01.06.1.00257;SUS.00248/1981;2209
01.01.01.06.1.00258;GS.00481/1981;2526
01.01.01.06.1.00259;SUS.00076/1981;2527
01.01.01.06.1.00260;SU.00120/LAKSANA/2021;2680
01.01.01.06.1.00261;SUS.00110/1981;2135
01.01.01.06.1.00261;SU.00029/2013;2135
01.01.01.06.1.00262;SU.00065/2016;2207
01.01.01.06.1.00262;SUS.00135/1981;2207
01.01.01.06.1.00263;GS.00070/1971;2528
01.01.01.06.1.00264;SU.00023/2003;2529
01.01.01.06.1.00265;GS.00538/1982;2530
01.01.01.06.1.00266;GS.00541/1982;2531
01.01.01.06.1.00267;GS.00532/1982;2532
01.01.01.06.1.00269;GS.00530/1982;2533
01.01.01.06.1.00270;GS.00529/1982;2534
01.01.01.06.1.00271;GS.00546/1982;2508
01.01.01.06.1.00272;PLL.00383/1980;2241
01.01.01.06.1.00273;PLL.00014/1981;2295
01.01.01.06.1.00274;GS.00258/1982;2509
01.01.01.06.1.00275;GS.00475/1982;2510
01.01.01.06.1.00276;GS.00611/1982;2511
01.01.01.06.1.00277;GS.00612/1982;2512
01.01.01.06.1.00278;GS.00664/1982;2170
01.01.01.06.1.00279;GS.00725/1982;2513
01.01.01.06.1.00280;GS.00666/1982;2514
01.01.01.06.1.00281;GS.00726/1989;2175
01.01.01.06.1.00281;SU.00043/2014;2175
01.01.01.06.1.00282;GS.00669/1982;2515
01.01.01.06.1.00283;SU.00303/1981;2273
01.01.01.06.1.00284;GS.00667/1982;2516
01.01.01.06.1.00285;GS.00665/1982;2517
01.01.01.06.1.00286;GS.00670/1982;2518
01.01.01.06.1.00287;GS.00723/1982;2519
01.01.01.06.1.00288;GS.00688/1982;2520
01.01.01.06.1.00289;GS.00692/1982;2521
01.01.01.06.1.00292;GS.00693/1982;2497
01.01.01.06.1.00293;SU.00061/1970;2281
01.01.01.06.1.00294;GS.00691/1982;2328
01.01.01.06.1.00295;GS.00728/1982;2498
01.01.01.06.1.00296;GS.00727/1982;2499
01.01.01.06.1.00297;GS.00739/1981;2500
01.01.01.06.1.00298;GS.00754/1982;2501
01.01.01.06.1.00299;GS.00751/1982;2502
01.01.01.06.1.00300;GS.00750/1982;2503
01.01.01.06.1.00301;SU.00001/1980;null
01.01.01.06.1.00302;SU.00002/1980;null
01.01.01.06.1.00303;SU.00002/2002;141
01.01.01.06.1.00304;SU.00090/1982;2228
01.01.01.06.1.00307;GS.00559/1982;2504
01.01.01.06.1.00308;SU.00022/2003;2505
01.01.01.06.1.00309;GS.00070/1975;2506
01.01.01.06.1.00310;GS.00225/1978;2507
01.01.01.06.1.00311;GS.00078/1970;2750
01.01.01.06.1.00312;GS.00558/1982;2414
01.01.01.06.1.00313;GS.00175/1979;2415
01.01.01.06.1.00314;GS.00417/1981;2416
01.01.01.06.1.00315;GS.00032/1975;2417
01.01.01.06.1.00316;GS.00112/1974;2686
01.01.01.06.1.00317;GS.00647/1982;2418
01.01.01.06.1.00318;GS.00649/1982;2419
01.01.01.06.1.00319;GS.00648/1982;null
01.01.01.06.1.00320;GS.00650/1982;2420
01.01.01.06.1.00321;GS.00651/1982;2182
01.01.01.06.1.00322;GS.00652/1982;2421
01.01.01.06.1.00323;GS.00038/1969;2422
01.01.01.06.1.00324;GS.00424/1981;2423
01.01.01.06.1.00325;GS.00025/1972;2424
01.01.01.06.1.00326;SU.00057/2015;2201
01.01.01.06.1.00326;GS.00087/1970;2201
01.01.01.06.1.00327;GS.00426/1981;2494
01.01.01.06.1.00328;GS.00421/1981;2425
01.01.01.06.1.00330;GS.00429/1981;2402
01.01.01.06.1.00331;SU.00097/1982;2254
01.01.01.06.1.00332;SU.00098/1982;2403
01.01.01.06.1.00333;SU.00099/1982;2404
01.01.01.06.1.00334;SU.00100/1982;2495
01.01.01.06.1.00335;SU.00101/1982;2405
01.01.01.06.1.00336;SU.00102/1982;2496
01.01.01.06.1.00337;GS.00104/1982;2152
01.01.01.06.1.00338;GS.00302/1980;null
01.01.01.06.1.00339;SU.00013/1982;2406
01.01.01.06.1.00340;SU.00014/1982;2407
01.01.01.06.1.00341;SU.00015/1982;2408
01.01.01.06.1.00342;SU.00016/1982;2222
01.01.01.06.1.00343;SU.00017/1982;2409
01.01.01.06.1.00345;GS.00032/1978;2410
