4298;6234;04/10/2013;;LAMBHUK;Ulee Kareng;Pemisahan Bidang;01.01.09.03.02677;00088/2013;bh762100;5703/2013;Berkas No. 8558/2013 Selesai
4299;6235;04/10/2013;;LAMBHUK;Ulee Kareng;Pemisahan Bidang;01.01.09.03.02676;00087/2013;bh762152;5704/2013;Berkas No. 8558/2013 Selesai
4300;6236;04/10/2013;;GAMPONG JAWA;Kuta Raja;Pemisahan Bidang;01.01.05.03.02076;00032/2013;000;5706/2013;Berkas No. 8560/2013 Selesai
4301;6237;04/10/2013;;BLANG OI;Meuraxa;Pemisahan Bidang;01.01.03.09.01372;00049/2013;BH673057;5933/2013;Berkas No. 8862/2013 Selesai
4302;6238;04/10/2013;;BEURAWE;Kuta Alam;Pemisahan Bidang;01.01.01.03.02546;00120/2013;BH 762213;5932/2013;Berkas No. 8861/2013 Selesai
4303;6239;04/10/2013;;MULIA;Kuta Alam;Pemisahan Bidang;01.01.01.08.02160;00045/2013;6633162;2575/2013;Berkas No. 3864/2013 Selesai
4304;6240;04/10/2013;;PUNGE BLANG CUT;Jaya Baru;Pemecahan Bidang;01.01.08.09.02233;00062/2013;BH762207;5898/2013;Berkas No. 8821/2013 Selesai
4305;6241;04/10/2013;;PUNGE BLANG CUT;Jaya Baru;Pemecahan Bidang;01.01.08.09.02232;00061/2013;BH762208;5899/2013;Berkas No. 8821/2013 Selesai
4306;6242;04/10/2013;;EMPEROM;Jaya Baru;Pemecahan Bidang;01.01.08.02.02163;00065/2013;0;5807/2013;Berkas No. 8698/2013 Selesai
4307;6243;04/10/2013;;EMPEROM;Jaya Baru;Pemecahan Bidang;01.01.08.02.02164;00066/2013;0;5808/2013;Berkas No. 8698/2013 Selesai
4308;6244;04/10/2013;;EMPEROM;Jaya Baru;Pemecahan Bidang;01.01.08.02.02165;00067/2013;0;5809/2013;Berkas No. 8698/2013 Selesai
4309;6245;04/10/2013;;EMPEROM;Jaya Baru;Pemecahan Bidang;01.01.08.02.02166;00068/2013;0;5810/2013;Berkas No. 8698/2013 Selesai
4310;6246;04/10/2013;;EMPEROM;Jaya Baru;Pemecahan Bidang;01.01.08.02.02167;00069/2013;0;5811/2013;Berkas No. 8698/2013 Selesai
4311;6247;04/10/2013;;EMPEROM;Jaya Baru;Pemecahan Bidang;01.01.08.02.02168;00070/2013;0;5812/2013;Berkas No. 8698/2013 Selesai
4312;6248;04/10/2013;;EMPEROM;Jaya Baru;Pemecahan Bidang;01.01.08.02.02169;00071/2013;0;5813/2013;Berkas No. 8698/2013 Selesai
4313;6249;04/10/2013;;EMPEROM;Jaya Baru;Pemecahan Bidang;01.01.08.02.02170;00072/2013;0;5814/2013;Berkas No. 8698/2013 Selesai
4314;6250;04/10/2013;;LAKSANA;Kuta Alam;Pemisahan Bidang;01.01.01.06.02159;00036/2013;4640341;6085/2013;Berkas No. 9083/2013 Selesai
4315;6251;04/10/2013;;KUTA ALAM;Kuta Alam;Pemecahan Bidang;01.01.01.04.02102;00041/2013;0;5488/2013;Berkas No. 8222/2013 Selesai
4316;6252;04/10/2013;;KUTA ALAM;Kuta Alam;Pemecahan Bidang;01.01.01.04.02101;00040/2013;0;5489/2013;Berkas No. 8222/2013 Selesai
4317;6253;04/10/2013;01010907100114;LAMGLUMPANG;Ulee Kareng;Peralihan Hak - Pembagian Hak Bersama;;;0;6354/2013;Berkas No. 9468/2013 Selesai
4318;6254;04/10/2013;01010803110006;LAMJAME;Jaya Baru;Roya;01.01.08.03.00357;;AY988097;6390/2013;Berkas No. 9557/2013 Selesai
4319;6255;04/10/2013;01010204100749;KAMPUNG BARU;Baiturrahman;Roya;01.01.02.04.00127;;AM834208;6411/2013;Berkas No. 9575/2013 Selesai
4320;6256;04/10/2013;01010107100631;PEUNAYONG;Kuta Alam;Roya;;;0;6412/2013;Berkas No. 9576/2013 Selesai
4321;6257;04/10/2013;;TIBANG;Syah Kuala;Roya;01.01.04.02.00410;;0;6414/2013;Berkas No. 9578/2013 Selesai
4322;6258;04/10/2013;;TIBANG;Syah Kuala;Roya;01.01.04.02.00411;;0;6415/2013;Berkas No. 9578/2013 Selesai
4323;6259;04/10/2013;01010106100724;LAKSANA;Kuta Alam;Roya;;;0;6413/2013;Berkas No. 9577/2013 Selesai
4324;6260;04/10/2013;01010108100831;MULIA;Kuta Alam;Roya;01.01.01.08.02169;;AU661447;6416/2013;Berkas No. 9579/2013 Selesai
4325;6261;04/10/2013;;LAM DOM;Lueng Bata;Peralihan Hak - Jual Beli;;;0;6391/2013;Berkas No. 9558/2013 Selesai
4326;6262;04/10/2013;;PUNGE BLANG CUT;Jaya Baru;Roya;;;0;6417/2013;Berkas No. 9580/2013 Selesai
4327;6263;04/10/2013;01010208102241;NEUSU ACEH;Baiturrahman;Peralihan Hak - Jual Beli;;;BH630131;6410/2013;Berkas No. 9574/2013 Selesai
4328;6264;04/10/2013;01010202100472;PEUNITI;Baiturrahman;Roya;;;-;6418/2013;Berkas No. 9581/2013 Selesai
4329;6265;04/10/2013;01010701102155;LHONG RAYA;Banda Raya;Peralihan Hak - Jual Beli;;;BA142844;6395/2013;Berkas No. 9562/2013 Selesai
4330;6266;04/10/2013;01010701102290;LHONG RAYA;Banda Raya;Roya;01.01.07.01.02300;;BH671947;6408/2013;Berkas No. 9573/2013 Selesai
4331;6267;04/10/2013;01010804110084;BITAI;Jaya Baru;Roya;;;AY649230;6407/2013;Berkas No. 9572/2013 Selesai
4332;6268;04/10/2013;01010803110052;LAMJAME;Jaya Baru;Roya;01.01.08.03.00025;;AY988145;6406/2013;Berkas No. 9571/2013 Selesai
4333;6269;04/10/2013;01010402102005;TIBANG;Syah Kuala;Roya;01.01.04.02.00688;;BA147563;6405/2013;Berkas No. 9570/2013 Selesai
4334;6270;04/10/2013;01010608100335;LAM DOM;Lueng Bata;Peralihan Hak - Jual Beli;;;0;6404/2013;Berkas No. 9569/2013 Selesai
4335;6271;04/10/2013;01010409100153;RUKOH;Syah Kuala;Peralihan Hak - Hibah;;;0;6403/2013;Berkas No. 9568/2013 Selesai
4336;6272;04/10/2013;01010316110096;LAMPASEH ACEH;Meuraxa;Peralihan Hak - Pewarisan;;;AY984300;6402/2013;Berkas No. 9567/2013 Selesai
4337;6273;04/10/2013;01010109110981;LAMPULO;Kuta Alam;Peralihan Hak - Jual Beli;;;BE668447;6401/2013;Berkas No. 9566/2013 Selesai
4338;6274;04/10/2013;;MERDUATI;Kuta Raja;Peralihan Hak - Jual Beli;;;BH761035;6400/2013;Berkas No. 9565/2013 Selesai
4339;6275;04/10/2013;01010701102267;LHONG RAYA;Banda Raya;Peralihan Hak - Jual Beli;;;BH630696;6399/2013;Berkas No. 9564/2013 Selesai
4340;6276;04/10/2013;01010202100361;PEUNITI;Baiturrahman;Peralihan Hak - Pewarisan;;;0;6398/2013;Berkas No. 9545/2013 Selesai
4341;6277;04/10/2013;01010111110275;LAMBARO SKEP;Kuta Alam;Roya;01.01.01.11.00568;;AY990795;6397/2013;Berkas No. 9563/2013 Selesai
4342;6278;07/10/2013;;PEUNITI;Baiturrahman;Hak Tanggungan;;;0;6245/2013;Berkas No. 9351/2013 Selesai
4343;6279;07/10/2013;;PUNGE UJONG;Meuraxa;Hak Tanggungan;;;0;6246/2013;Berkas No. 9352/2013 Selesai
4344;6280;07/10/2013;;IE MASEN ULEE KARENG;Ulee Kareng;Hak Tanggungan;;;BA 271477;6247/2013;Berkas No. 9353/2013 Selesai
4345;6281;07/10/2013;;ATEUK JAWO;Baiturrahman;Hak Tanggungan;01.01.02.07.02369;;AL929428;6260/2013;Berkas No. 9368/2013 Selesai
4346;6282;07/10/2013;;GEUCEU INIEM;Banda Raya;Hak Tanggungan;01.01.07.08.02102;;0;6261/2013;Berkas No. 9369/2013 Selesai
4347;6283;07/10/2013;;LAMGUGOB;Syah Kuala;Hak Tanggungan;01.01.04.05.02345;;6636630;6262/2013;Berkas No. 9370/2013 Selesai
4348;6284;07/10/2013;;GEUCEU INIEM;Banda Raya;Hak Tanggungan;01.01.07.08.02103;;0;6263/2013;Berkas No. 9371/2013 Selesai
4349;6285;07/10/2013;;KEURAMAT;Kuta Alam;Hak Tanggungan;;;6721550;6267/2013;Berkas No. 9375/2013 Selesai
4350;6286;07/10/2013;;ATEUK PAHLAWAN;Baiturrahman;Hak Tanggungan;01.01.02.01.02124;;BC 096103;6268/2013;Berkas No. 9376/2013 Selesai
4351;6287;07/10/2013;;JEULINGKE;Syah Kuala;Hak Tanggungan;;;6547717;6269/2013;Berkas No. 9377/2013 Selesai
4352;6288;07/10/2013;;PEUNYEURAT;Banda Raya;Hak Tanggungan;;;BH673455;6271/2013;Berkas No. 9399/2013 Selesai
4353;6289;07/10/2013;;KUTA ALAM;Kuta Alam;Hak Tanggungan;;;0;6272/2013;Berkas No. 9378/2013 Selesai
4354;6290;07/10/2013;;LAMTEH;Ulee Kareng;Hak Tanggungan;;;AU658333;6274/2013;Berkas No. 9380/2013 Selesai
4355;6291;07/10/2013;;PINEUNG;Syah Kuala;Hak Tanggungan;;;383299;6277/2013;Berkas No. 9383/2013 Selesai
4356;6292;07/10/2013;;COT MESJID;Lueng Bata;Hak Tanggungan;01.01.06.02.00153;;0;6278/2013;Berkas No. 9386/2013 Selesai
4357;6293;07/10/2013;;ILIE;Ulee Kareng;Hak Tanggungan;01.01.09.04.00100;;AO543641;6279/2013;Berkas No. 9384/2013 Selesai
4358;6294;07/10/2013;;KAMPUNG BARU;Baiturrahman;Hak Tanggungan;;;AG690407;6285/2013;Berkas No. 9389/2013 Selesai
4359;6295;07/10/2013;;PEUNYEURAT;Banda Raya;Hak Tanggungan;;;BH761828;6288/2013;Berkas No. 9394/2013 Selesai
4360;6296;07/10/2013;;PEULANGGAHAN;Kuta Raja;Hak Tanggungan;;;BA 147593;6292/2013;Berkas No. 9398/2013 Selesai
4361;6297;07/10/2013;;MERDUATI;Kuta Raja;Hak Tanggungan;;;6721109;6294/2013;Berkas No. 9401/2013 Selesai
4362;6298;07/10/2013;;PEUNYEURAT;Banda Raya;Hak Tanggungan;;;BH761825;6297/2013;Berkas No. 9407/2013 Selesai
4363;6299;07/10/2013;;GEUCEU INIEM;Banda Raya;Hak Tanggungan;;;0;6299/2013;Berkas No. 9410/2013 Selesai
4364;6300;07/10/2013;;PEUNYEURAT;Banda Raya;Hak Tanggungan;;;BH761829;6300/2013;Berkas No. 9411/2013 Selesai
4365;6301;07/10/2013;;TIBANG;Syah Kuala;Hak Tanggungan;;;0-;6310/2013;Berkas No. 9438/2013 Selesai
4366;6302;07/10/2013;;KAMPUNG BARU;Baiturrahman;Pemisahan Bidang;01.01.02.04.02205;00029/2013;BH761781;5971/2013;Berkas No. 8917/2013 Selesai
4367;6303;07/10/2013;;KAMPUNG BARU;Baiturrahman;Pemisahan Bidang;01.01.02.04.02206;00030/2013;0;5972/2013;Berkas No. 8917/2013 Selesai
4368;6304;07/10/2013;;KAMPUNG BARU;Baiturrahman;Pemisahan Bidang;01.01.02.04.02209;00033/2013;0;5973/2013;Berkas No. 8917/2013 Selesai
4369;6305;07/10/2013;;KAMPUNG BARU;Baiturrahman;Pemisahan Bidang;01.01.02.04.02208;00032/2013;0;5974/2013;Berkas No. 8917/2013 Selesai
4370;6306;07/10/2013;;KAMPUNG BARU;Baiturrahman;Pemisahan Bidang;01.01.02.04.02207;00031/2013;0;5975/2013;Berkas No. 8917/2013 Selesai
4371;6307;07/10/2013;;COT MESJID;Lueng Bata;Pemisahan Bidang;01.01.06.02.02405;00064/2013;0;5723/2013;Berkas No. 8582/2013 Selesai
4372;6308;07/10/2013;;COT MESJID;Lueng Bata;Pemisahan Bidang;01.01.06.02.02404;00063/2013;0;5724/2013;Berkas No. 8582/2013 Selesai
4373;6309;07/10/2013;;LUENG BATA;Lueng Bata;Pemisahan Bidang;01.01.06.01.02400;00084/2013;AM833748;4520/2013;Berkas No. 6725/2013 Selesai
4374;6310;07/10/2013;;LUENG BATA;Lueng Bata;Pemisahan Bidang;01.01.06.01.02401;00083/2013;AM833747;4516/2013;Berkas No. 6722/2013 Selesai
4375;6311;07/10/2013;;IE MASEN ULEE KARENG;Ulee Kareng;Pemisahan Bidang;01.01.09.08.02331;00077/2013;-BH727311;5896/2013;Berkas No. 8818/2013 Selesai
4376;6312;07/10/2013;;LAMPULO;Kuta Alam;Pendaftaran SK Hak;01.01.01.09.01214;;-;4630/2013;Berkas No. 6902/2013 Selesai
4377;6313;07/10/2013;01010207100129;ATEUK JAWO;Baiturrahman;Roya;01.01.02.07.;;0;6432/2013;Berkas No. 9609/2013 Selesai
4378;6314;07/10/2013;01010908102199;IE MASEN ULEE KARENG;Ulee Kareng;Roya;01.01.09.08.02202;;BE668622;6431/2013;Berkas No. 9608/2013 Selesai
4379;6315;07/10/2013;;BLANG OI;Meuraxa;Roya;01.01.03.09.01382;;AJ 053490;6428/2013;Berkas No. 9605/2013 Selesai
4380;6316;07/10/2013;;LAMPULO;Kuta Alam;Peralihan Hak - Hibah;;;BH762044;6440/2013;Berkas No. 9617/2013 Selesai
4381;6317;07/10/2013;01010903102237;LAMBHUK;Ulee Kareng;Peralihan Hak - Pewarisan;;;0;6434/2013;Berkas No. 9611/2013 Selesai
4382;6318;07/10/2013;01010806102034;LAMTEUMEN TIMUR;Jaya Baru;Peralihan Hak - Jual Beli;;;0;6425/2013;Berkas No. 9336/2013 Selesai
4383;6319;07/10/2013;;MERDUATI;Kuta Raja;Peralihan Hak - Jual Beli;;;BH762068;6436/2013;Berkas No. 9613/2013 Selesai
4384;6320;07/10/2013;01010409100199;RUKOH;Syah Kuala;Peralihan Hak - Jual Beli;;;AV800227;6437/2013;Berkas No. 9614/2013 Selesai
4385;6321;07/10/2013;;COT MESJID;Lueng Bata;Peralihan Hak - Jual Beli;;;BH761815;6435/2013;Berkas No. 9612/2013 Selesai
4386;6322;07/10/2013;01010209102039;ATEUK MUNJENG;Baiturrahman;Peralihan Hak - Jual Beli;;;BA141480;6433/2013;Berkas No. 9610/2013 Selesai
4387;6323;07/10/2013;01010405102288;LAMGUGOB;Syah Kuala;Peralihan Hak - Jual Beli;;;BC096145;6429/2013;Berkas No. 9606/2013 Selesai
4388;6324;07/10/2013;01010204400044;KAMPUNG BARU;Baiturrahman;Ganti Nama;;;AT591777;6378/2013;Berkas No. 9543/2013 Selesai
4389;6325;07/10/2013;;ATEUK JAWO;Baiturrahman;Ganti Nama;;;BA 141135;6377/2013;Berkas No. 9541/2013 Selesai
4390;6326;07/10/2013;01010106100213;LAKSANA;Kuta Alam;Peralihan Hak - Pembagian Hak Bersama;;;6721494;6438/2013;Berkas No. 9615/2013 Selesai
4391;6327;07/10/2013;;LAKSANA;Kuta Alam;Peralihan Hak - Pembagian Hak Bersama;;;BH761796;6439/2013;Berkas No. 9360/2013 Selesai
4392;6328;08/10/2013;;SUKARAMAI;Baiturrahman;Hak Tanggungan;01.01.02.05.02009;;AY841624;6314/2013;Berkas No. 9453/2013 Selesai
4393;6329;08/10/2013;;LAMTEUMEN TIMUR;Jaya Baru;Hak Tanggungan;01.01.08.06.02196;;BH 761165;6315/2013;Berkas No. 9454/2013 Selesai
4394;6330;08/10/2013;;PANTEURIK;Lueng Bata;Hak Tanggungan;;;AJ053794;6324/2013;Berkas No. 9458/2013 Selesai
4395;6331;08/10/2013;;LAMGLUMPANG;Ulee Kareng;Hak Tanggungan;;;0;6328/2013;Berkas No. 9431/2013 Selesai
4396;6332;08/10/2013;;MIBO;Banda Raya;Hak Tanggungan;01.01.07.03.00257;;AS302153;6329/2013;Berkas No. 9462/2013 Selesai
4397;6333;08/10/2013;;DOY;Ulee Kareng;Hak Tanggungan;;;4609967;6332/2013;Berkas No. 9475/2013 Selesai
4398;6334;08/10/2013;;LAMTEUMEN TIMUR;Jaya Baru;Hak Tanggungan;01.01.08.06.02234;;AY988705;6336/2013;Berkas No. 9485/2013 Selesai
4399;6335;08/10/2013;01010607100258;SUKADAMAI;Lueng Bata;Roya;01.01.06.07.00067;;AS306318;6455/2013;Berkas No. 9640/2013 Selesai
4400;6336;08/10/2013;01010608102049;LAM DOM;Lueng Bata;Roya;01.01.06.08.02048;;0;6456/2013;Berkas No. 9640/2013 Selesai
4401;6337;08/10/2013;01010608102082;LAM DOM;Lueng Bata;Roya;01.01.06.08.02081;;BA078046;6457/2013;Berkas No. 9640/2013 Selesai
4402;6338;08/10/2013;01010601100297;LUENG BATA;Lueng Bata;Roya;01.01.06.01.02403;;AL931376;6452/2013;Berkas No. 9639/2013 Selesai
4403;6339;08/10/2013;;LAKSANA;Kuta Alam;Roya;01.01.01.06.02123;;BH672716;6450/2013;Berkas No. 9638/2013 Selesai
4404;6340;08/10/2013;;LAKSANA;Kuta Alam;Roya;01.01.01.06.02125;;BH672717;6451/2013;Berkas No. 9638/2013 Selesai
4405;6341;08/10/2013;01010608100409;LAM DOM;Lueng Bata;Roya;;;AU660948;6449/2013;Berkas No. 9637/2013 Selesai
4406;6342;08/10/2013;01010406110123;PINEUNG;Syah Kuala;Roya;01.01.04.06.00978;;AY988263;6445/2013;Berkas No. 9633/2013 Selesai
4407;6343;08/10/2013;01010703102143;MIBO;Banda Raya;Roya;01.01.07.03.02150;;BA270326;6446/2013;Berkas No. 9634/2013 Selesai
4408;6344;08/10/2013;01010904102042;ILIE;Ulee Kareng;Peralihan Hak - Pewarisan;;;BA141354;6447/2013;Berkas No. 9635/2013 Selesai
4409;6345;08/10/2013;;LAMGLUMPANG;Ulee Kareng;Peralihan Hak - Jual Beli;;;bh761140;6458/2013;Berkas No. 9641/2013 Selesai
4410;6346;08/10/2013;01010109102034;LAMPULO;Kuta Alam;Peralihan Hak - Jual Beli;;;0;6448/2013;Berkas No. 9636/2013 Selesai
4411;6347;08/10/2013;01010807110131;ULEE PATA;Jaya Baru;Peralihan Hak - Jual Beli;;;BA207752;6461/2013;Berkas No. 9644/2013 Selesai
4412;6348;08/10/2013;01010904102291;ILIE;Ulee Kareng;Peralihan Hak - Jual Beli;;;BH665805;6463/2013;Berkas No. 9646/2013 Selesai
4413;6349;08/10/2013;01010608102085;LAM DOM;Lueng Bata;Peralihan Hak - Jual Beli;;;BA078183;6464/2013;Berkas No. 9647/2013 Selesai
4414;6350;08/10/2013;;ATEUK JAWO;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;;;BH727424;6460/2013;Berkas No. 9643/2013 Selesai
4415;6351;08/10/2013;01010204110046;KAMPUNG BARU;Baiturrahman;Perubahan Hak Atas Tanah;01.01.02.04.01167;;BH 673510;6469/2013;Berkas No. 9658/2013 Selesai
4416;6352;09/10/2013;;ILIE;Ulee Kareng;Hak Tanggungan;01.01.09.04.02348;;BH 673631;6359/2013;Berkas No. 9513/2013 Selesai
4417;6353;09/10/2013;;BEURAWE;Kuta Alam;Hak Tanggungan;;;996867;6362/2013;Berkas No. 9518/2013 Selesai
4418;6354;09/10/2013;;DOY;Ulee Kareng;Hak Tanggungan;01.01.09.09.00130;;0;6363/2013;Berkas No. 9521/2013 Selesai
4419;6355;09/10/2013;;LAMPASEH KOTA;Kuta Raja;Hak Tanggungan;01.01.05.06.00502;;AY845919;6365/2013;Berkas No. 9519/2013 Selesai
4420;6356;09/10/2013;;LAMTEH;Ulee Kareng;Hak Tanggungan;;;AZ051612;6370/2013;Berkas No. 9526/2013 Selesai
4421;6357;09/10/2013;;LAMPULO;Kuta Alam;Hak Tanggungan;01.01.01.09.01351;;0;6372/2013;Berkas No. 9534/2013 Selesai
4422;6358;09/10/2013;;LAMPOH DAYA;Jaya Baru;Hak Tanggungan;01.01.08.01.02114;;AM 842595;6373/2013;Berkas No. 9537/2013 Selesai
4423;6359;09/10/2013;;LAMPULO;Kuta Alam;Hak Tanggungan;01.01.01.09.02130;;754529;6376/2013;Berkas No. 9539/2013 Selesai
4424;6360;09/10/2013;;CEURIH;Ulee Kareng;Hak Tanggungan;01.01.09.01.02378;;AL948699;6380/2013;Berkas No. 9544/2013 Selesai
4425;6361;09/10/2013;;KEURAMAT;Kuta Alam;Hak Tanggungan;;;6634325;6381/2013;Berkas No. 9547/2013 Selesai
4426;6362;09/10/2013;01010407102037;IE MASEN KAYEE ADANG;Syah Kuala;Peralihan Hak - Jual Beli;;;990093;6491/2013;Berkas No. 9682/2013 Selesai
4427;6363;09/10/2013;;PEUNAYONG;Kuta Alam;Peralihan Hak - Jual Beli;;;BH673374;6478/2013;Berkas No. 9668/2013 Selesai
4428;6364;09/10/2013;;BEURAWE;Kuta Alam;Peralihan Hak - Jual Beli;;;BH762081;6476/2013;Berkas No. 9666/2013 Selesai
4429;6365;09/10/2013;;LAMBARO SKEP;Kuta Alam;Peralihan Hak - Jual Beli;;;BC 108231;6482/2013;Berkas No. 9669/2013 Selesai
4430;6366;09/10/2013;01010201102077;ATEUK PAHLAWAN;Baiturrahman;Peralihan Hak - Jual Beli;;;BA147473;6483/2013;Berkas No. 9672/2013 Selesai
4431;6367;09/10/2013;;PUNGE JURONG;Meuraxa;Peralihan Hak - Jual Beli;;;BH762021;6486/2013;Berkas No. 9675/2013 Selesai
4432;6368;09/10/2013;01010801110287;LAMPOH DAYA;Jaya Baru;Peralihan Hak - Jual Beli;;;ay988044;6492/2013;Berkas No. 9683/2013 Selesai
4433;6369;09/10/2013;;ATEUK JAWO;Baiturrahman;Peralihan Hak - Jual Beli;;;BH673485;6493/2013;Berkas No. 9684/2013 Selesai
4434;6370;09/10/2013;01010602100124;COT MESJID;Lueng Bata;Peralihan Hak - Jual Beli;;;;6500/2013;Berkas No. 9693/2013 Selesai
4435;6371;09/10/2013;01010401110560;JEULINGKE;Syah Kuala;Peralihan Hak - Pewarisan;;;0;6498/2013;Berkas No. 9689/2013 Selesai
4436;6372;09/10/2013;;COT MESJID;Lueng Bata;Peralihan Hak - Jual Beli;;;BH727414;6502/2013;Berkas No. 9695/2013 Selesai
4437;6373;09/10/2013;01010903100363;LAMBHUK;Ulee Kareng;Peralihan Hak - Pewarisan;;;AM833143;6497/2013;Berkas No. 9688/2013 Selesai
4438;6374;09/10/2013;;MERDUATI;Kuta Raja;Peralihan Hak - Pembagian Hak Bersama;;;BH727679;6490/2013;Berkas No. 9680/2013 Selesai
4439;6375;09/10/2013;01010903102003;LAMBHUK;Ulee Kareng;Roya;;;AW754957;6503/2013;Berkas No. 9696/2013 Selesai
4440;6376;09/10/2013;01010207100043;ATEUK JAWO;Baiturrahman;Roya;01.01.02.07.02397;;-;6496/2013;Berkas No. 9687/2013 Selesai
4441;6377;09/10/2013;01010401100784;JEULINGKE;Syah Kuala;Roya;01.01.04.01.11378;;0;6494/2013;Berkas No. 9685/2013 Selesai
4442;6378;09/10/2013;01010405100698;LAMGUGOB;Syah Kuala;Roya;01.01.04.05.02348;;0;6488/2013;Berkas No. 9677/2013 Selesai
4443;6379;10/10/2013;;RUKOH;Syah Kuala;Hak Tanggungan;01.01.04.09.00543;;BH673295;6382/2013;Berkas No. 9549/2013 Selesai
4444;6380;10/10/2013;;RUKOH;Syah Kuala;Hak Tanggungan;01.01.04.09.00211;;0;6383/2013;Berkas No. 9550/2013 Selesai
4445;6381;10/10/2013;;LUENG BATA;Lueng Bata;Hak Tanggungan;;;0;6384/2013;Berkas No. 9551/2013 Selesai
4446;6382;10/10/2013;;PEURADA;Syah Kuala;Hak Tanggungan;01.01.04.10.00252;;AY988331;6385/2013;Berkas No. 9552/2013 Selesai
4447;6383;10/10/2013;;LAMLAGANG;Banda Raya;Hak Tanggungan;01.01.07.10.00207;;0;6386/2013;Berkas No. 9553/2013 Selesai
4448;6384;10/10/2013;;LAMTEUMEN TIMUR;Jaya Baru;Hak Tanggungan;01.01.08.06.02078;;BH672023;6387/2013;Berkas No. 9554/2013 Selesai
4449;6385;10/10/2013;;KAMPUNG BARU;Baiturrahman;Hak Tanggungan;01.01.02.04.02210;;4640349;6388/2013;Berkas No. 9555/2013 Selesai
4450;6386;10/10/2013;;BANDAR BARU;Kuta Alam;Hak Tanggungan;01.01.01.02.02109;;6634379;6389/2013;Berkas No. 9556/2013 Selesai
4451;6387;10/10/2013;;LAMLAGANG;Banda Raya;Hak Tanggungan;;;BH762048;6392/2013;Berkas No. 9559/2013 Selesai
4452;6388;10/10/2013;;KEUDAH;Kuta Raja;Hak Tanggungan;01.01.05.01.02044;;6638575;6393/2013;Berkas No. 9560/2013 Selesai
4453;6389;10/10/2013;;PEUNAYONG;Kuta Alam;Hak Tanggungan;;;AL948999;6394/2013;Berkas No. 9530/2013 Selesai
4454;6390;10/10/2013;;LAMTEUMEN TIMUR;Jaya Baru;Hak Tanggungan;01.01.08.06.00153;;AS302197;6396/2013;Berkas No. 9548/2013 Selesai
4455;6391;10/10/2013;;MERDUATI;Kuta Raja;Hak Tanggungan;01.01.05.05.00772;;0;6409/2013;Berkas No. 9561/2013 Selesai
4456;6392;10/10/2013;;LAMTEUMEN BARAT;Jaya Baru;Sertipikat Pengganti Karena Rusak;01.01.08.05.00054;00009/2013;-;6321/2013;Berkas No. 9465/2013 Selesai
4457;6393;10/10/2013;01010606102121;BATOH;Lueng Bata;Peralihan Hak - Jual Beli;;;AY997330;6508/2013;Berkas No. 9714/2013 Selesai
4458;6394;10/10/2013;01010710102256;LAMLAGANG;Banda Raya;Peralihan Hak - Jual Beli;;;BH629962;6509/2013;Berkas No. 9715/2013 Selesai
4459;6395;10/10/2013;;GEUCEU KOMPLEK;Banda Raya;Peralihan Hak - Jual Beli;;;BH762012;6510/2013;Berkas No. 9716/2013 Selesai
4460;6396;10/10/2013;;LAM ARA;Banda Raya;Peralihan Hak - Jual Beli;;;BH762158;6506/2013;Berkas No. 9694/2013 Selesai
4461;6397;10/10/2013;01010806110722;LAMTEUMEN TIMUR;Jaya Baru;Perubahan Hak Atas Tanah;01.01.08.06.02005;;AX 382909;6515/2013;Berkas No. 9712/2013 Selesai
4462;6398;10/10/2013;01010704100382;LAM ARA;Banda Raya;Peralihan Hak - Jual Beli;;;584775;6512/2013;Berkas No. 9720/2013 Selesai
4463;6399;10/10/2013;01010707102031;GEUCEU KAYEE JATOH;Banda Raya;Roya;;;BA141090;6514/2013;Berkas No. 9692/2013 Selesai
4464;6400;10/10/2013;01010108102116;MULIA;Kuta Alam;Roya;01.01.01.08.01119;;BC096452;6511/2013;Berkas No. 9717/2013 Selesai
4465;6401;10/10/2013;01010301110116;PUNGE JURONG;Meuraxa;Peralihan Hak - Pembagian Hak Bersama;;;AY984930;6505/2013;Berkas No. 9679/2013 Selesai
4466;6402;10/10/2013;;PEULANGGAHAN;Kuta Raja;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01.01.05.02.01047;00090/2013;BH762112;3292/2013;Berkas No. 4907/2013 Selesai
4467;6403;10/10/2013;;PUNGE JURONG;Meuraxa;Peralihan Hak - Pembagian Hak Bersama;;;bh762070;6504/2013;Berkas No. 9616/2013 Selesai
4468;6404;10/10/2013;;MIBO;Banda Raya;Peralihan Hak - Jual Beli;;;0;6517/2013;Berkas No. 9735/2013 Selesai
4469;6425;17/10/2013;01010904102056;ILIE;Ulee Kareng;Roya;01010904.02064;SU.00006/2008;;6519/2013;
4470;6427;17/10/2013;01010401101149;JEULINGKE;Syah Kuala;Roya;01010401.11379;SU.00017/2000;;6559/2013;
4471;6428;17/10/2013;01010903100596;LAMBHUK;Ulee Kareng;Roya;01010903.00289;SU.00061/2003;;6560/2013;
4472;6430;17/10/2013;01010606100367;BATOH;Lueng Bata;Peralihan Hak - Jual Beli;01010606.02752;SU.00173/1998;;6520/2013;
4473;6432;17/10/2013;01010307110062;GAMPONG PIE;Meuraxa;Peralihan Hak - Jual Beli;01010307.00020;SU.00002/2006;;6518/2013;
