3473;3441;19/04/2021;01010304100183; ;;Roya;01010304.00144;;;3583/2021;Berkas No.6610/2021 Selesai Diserahkan
3474;3442;19/04/2021;01010304100185; ;;Roya;01010304.00145;;;3584/2021;Berkas No.6610/2021 Selesai Diserahkan
3475;3443;19/04/2021;01010313110580; ;;Peralihan Hak - Jual Beli;01010313.02502;;;3587/2021;Berkas No.6465/2021 Selesai Diserahkan
3476;3444;19/04/2021;01010801110455; ;;Peralihan Hak - Jual Beli;01010801.02120;;;3573/2021;Berkas No.6589/2021 Selesai Diserahkan
3477;3445;19/04/2021;01010904102849; ;;Peralihan Hak - Hibah;01010904.03101;;;3571/2021;Berkas No.6581/2021 Selesai Diserahkan
3478;3446;19/04/2021;01010904102843; ;;Peralihan Hak - Jual Beli;01010904.03097;;;3631/2021;Berkas No.6631/2021 Selesai Diserahkan
3479;3447;19/04/2021;01010502110166; ;;Roya;01010502.00543;;;3633/2021;Berkas No.6620/2021 Selesai Diserahkan
3480;3448;19/04/2021;01010107100788; ;;Peralihan Hak - Penetapan atau Putusan Pengadilan;01010107.00533;;;3632/2021;Berkas No.6637/2021 Selesai Diserahkan
3481;3449;19/04/2021;01010705102521;LHONG CUT;Banda Raya;Pemisahan Bidang;01010705.02854;;;2526/2021;Berkas No.4693/2021 Selesai Diserahkan
3482;3450;19/04/2021;01010108100503;MULIA;Kuta Alam;Sertipikat Pengganti Karena Blanko Lama;01010108.01038;;;3537/2021;Berkas No.6355/2021 Selesai Diserahkan
3483;3451;19/04/2021;01010110100178;LAMDINGIN;Kuta Alam;Sertipikat Pengganti Karena Hilang;01010110.02295;;;2353/2021;Berkas No.4106/2021 Selesai Diserahkan
3484;3452;19/04/2021;01010109111219;LAMPULO;Kuta Alam;Pemisahan Bidang;01010109.03232;;;2633/2021;Berkas No.4586/2021 Selesai Diserahkan
3485;3453;19/04/2021;01010109111220;LAMPULO;Kuta Alam;Pemisahan Bidang;01010109.03233;;;2634/2021;Berkas No.4586/2021 Selesai Diserahkan
3486;3454;19/04/2021;01010109111221;LAMPULO;Kuta Alam;Pemisahan Bidang;01010109.03234;;;2635/2021;Berkas No.4586/2021 Selesai Diserahkan
3487;3455;19/04/2021;01010809111125;PUNGE BLANG CUT;Jaya Baru;Pemisahan Bidang;01010809.03168;;;2765/2021;Berkas No.4798/2021 Selesai Diserahkan
3488;3456;19/04/2021;01010301110989;PUNGE JURONG;Meuraxa;Pemisahan Bidang;01010301.02439;;;2695/2021;Berkas No.4150/2021 Selesai Diserahkan
3489;3457;19/04/2021;01010904102864;ILIE;Ulee Kareng;Pemisahan Bidang;01010904.03114;;;2546/2021;Berkas No.4695/2021 Selesai Diserahkan
3490;3458;19/04/2021;01010904102865;ILIE;Ulee Kareng;Pemisahan Bidang;01010904.03115;;;2547/2021;Berkas No.4695/2021 Selesai Diserahkan
3491;3459;19/04/2021;01010307110171;GAMPONG PIE;Meuraxa;Pemisahan Bidang;01010307.00350;;;3084/2021;Berkas No.5745/2021 Selesai Diserahkan
3492;3460;19/04/2021;01010806111039;LAMTEUMEN TIMUR;Jaya Baru;Pemecahan Bidang;01010806.03114;;;2382/2021;Berkas No.4299/2021 Selesai Diserahkan
3493;3461;19/04/2021;01010806111040;LAMTEUMEN TIMUR;Jaya Baru;Pemecahan Bidang;01010806.03115;;;2383/2021;Berkas No.4299/2021 Selesai Diserahkan
3494;3462;19/04/2021;01010311110419;LAMJABAT;Meuraxa;Pemisahan Bidang;01010311.00796;;;2876/2021;Berkas No.5329/2021 Selesai Diserahkan
3495;3463;19/04/2021;01010503121596;GAMPONG JAWA;Kuta Raja;Pemecahan Bidang;01010503.02605;;;2024/2021;Berkas No.3603/2021 Selesai Diserahkan
3496;3464;19/04/2021;01010503121597;GAMPONG JAWA;Kuta Raja;Pemecahan Bidang;01010503.02606;;;2025/2021;Berkas No.3603/2021 Selesai Diserahkan
3497;3465;19/04/2021;01010505110498; ;;Pendaftaran SK Hak;01010505.02765;;;3639/2021;
3498;3466;19/04/2021;01010505110499; ;;Pendaftaran SK Hak;01010505.02766;;;3637/2021;
3499;3467;19/04/2021;01010904102879; ;;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010904.02861;;;6459/2020;
3500;3468;19/04/2021;01010314110497;GAMPONG BARO;Meuraxa;Peralihan Hak - Jual Beli;01010314.00867;;;3658/2021;Berkas No.6691/2021 Selesai Diserahkan
3501;3469;19/04/2021;01010407102813;IE MASEN KAYEE ADANG;Syiah Kuala;Pemisahan Bidang;01010407.03243;;;3029/2021;Berkas No.5458/2021 Selesai Diserahkan
3502;3470;19/04/2021;01010310110017;GAMPONG BLANG;Meuraxa;Pelepasan Sebagian Hak;01010310.00343;;;3186/2021;Berkas No.5956/2021 Selesai Diserahkan
3503;3471;19/04/2021;01010401112010;JEULINGKE;Syiah Kuala;Pemisahan Bidang;01010401.13877;;;2058/2021;Berkas No.3463/2021 Selesai Diserahkan
3504;3472;19/04/2021;01010707102227;GEUCEU KAYEE JATO;Banda Raya;Pemisahan Bidang;01010707.02538;;;1364/2021;Berkas No.2449/2021 Selesai Diserahkan
3505;3473;20/04/2021;00442/2021; ;;Hak Tanggungan;;;;3504/2021;
3506;3474;20/04/2021;00443/2021; ;;Hak Tanggungan;;;;3515/2021;
3507;3475;20/04/2021;00444/2021; ;;Hak Tanggungan;;;;3526/2021;
3508;3476;20/04/2021;00445/2021; ;;Hak Tanggungan;;;;3525/2021;
3509;3477;20/04/2021;00446/2021; ;;Hak Tanggungan;;;;3489/2021;
3510;3478;20/04/2021;00447/2021; ;;Hak Tanggungan;;;;3490/2021;
3511;3479;20/04/2021;00448/2021; ;;Hak Tanggungan;;;;3512/2021;
3512;3480;20/04/2021;00449/2021; ;;Hak Tanggungan;;;;3494/2021;
3513;3481;20/04/2021;00450/2021; ;;Hak Tanggungan;;;;3520/2021;
3514;3482;20/04/2021;00451/2021; ;;Hak Tanggungan;;;;3518/2021;
3515;3483;20/04/2021;01010802100042; ;;Peralihan Hak - Jual Beli;01010802.02040;;;3646/2021;Berkas No.6707/2021 Selesai Diserahkan
3516;3484;20/04/2021;01010906102610; ;;Roya;01010906.02600;;;3636/2021;Berkas No.6500/2021 Selesai Diserahkan
3517;3485;20/04/2021;01010314110552; ;;Peralihan Hak - Jual Beli;01010314.00926;;;3663/2021;Berkas No.6703/2021 Selesai Diserahkan
3518;3486;20/04/2021;01010208102472; ;;Peralihan Hak - Jual Beli;01010208.02583;;;3662/2021;Berkas No.6715/2021 Selesai Diserahkan
3519;3487;20/04/2021;01010109111166; ;;Peralihan Hak - Jual Beli;01010109.02296;;;3651/2021;Berkas No.6718/2021 Selesai Diserahkan
3520;3488;20/04/2021;01010701100155; ;;Roya;01010701.02420;;;3661/2021;Berkas No.6705/2021 Selesai Diserahkan
3521;3489;20/04/2021;01010102102121; ;;Roya;01010102.00826;;;3655/2021;Berkas No.6619/2021 Selesai Diserahkan
3522;3490;20/04/2021;01010102102099; ;;Roya;01010102.00816;;;3656/2021;Berkas No.6619/2021 Selesai Diserahkan
3523;3491;20/04/2021;01010102102122; ;;Roya;01010102.00827;;;3657/2021;Berkas No.6619/2021 Selesai Diserahkan
3524;3492;20/04/2021;01010106100292; ;;Peralihan Hak - Jual Beli;01010106.02497;;;3635/2021;Berkas No.5551/2021 Selesai Diserahkan
3525;3493;20/04/2021;01010704102680; ;;Peralihan Hak - Pembagian Hak Bersama;01010704.03157;;;3654/2021;Berkas No.6692/2021 Selesai Diserahkan
3526;3494;20/04/2021;01010704102029; ;;Peralihan Hak - Jual Beli;01010704.02037;;;3647/2021;Berkas No.6717/2021 Selesai Diserahkan
3527;3495;20/04/2021;01010409111256; ;;Peralihan Hak - Jual Beli;01010409.04079;;;3645/2021;Berkas No.6628/2021 Selesai Diserahkan
3528;3496;20/04/2021;01010111100299; ;;Peralihan Hak - Pewarisan;01010111.02234;;;3643/2021;Berkas No.6688/2021 Selesai Diserahkan
3529;3497;20/04/2021;01010111110847; ;;Peralihan Hak - Jual Beli;01010111.02711;;;3642/2021;Berkas No.6670/2021 Selesai Diserahkan
3530;3498;20/04/2021;01010601102614; ;;Peralihan Hak - Jual Beli;01010601.02988;;;3641/2021;Berkas No.6668/2021 Selesai Diserahkan
3531;3499;20/04/2021;01010703102578; ;;Peralihan Hak - Jual Beli;01010703.03087;;;3665/2021;Berkas No.6732/2021 Selesai Diserahkan
3532;3500;20/04/2021;01010407100434; ;;Roya;01010407.00296;;;3640/2021;Berkas No.6676/2021 Selesai Diserahkan
3533;3501;20/04/2021;00452/2021; ;;Hak Tanggungan;;;;3514/2021;
3534;3502;20/04/2021;01010316110855;LAMPASEH ACEH;Meuraxa;Pemisahan Bidang;01010316.01367;;;3572/2021;Berkas No.6561/2021 Selesai Diserahkan
3535;3503;20/04/2021;01010202302006; ;;Perubahan Hak Atas Tanah Dengan Konstatasi;01010202.02393;;;3707/2021;Berkas No.6761/2021 Selesai Diserahkan
3536;3503;20/04/2021;01010202102293; ;;Perubahan Hak Atas Tanah Dengan Konstatasi;01010202.02393;;;3707/2021;Berkas No.6761/2021 Selesai Diserahkan
3537;3504;21/04/2021;00453/2021; ;;Hak Tanggungan;;;;3544/2021;
3538;3505;21/04/2021;00454/2021; ;;Hak Tanggungan;;;;3568/2021;
3539;3506;21/04/2021;00455/2021; ;;Hak Tanggungan;;;;3539/2021;
3540;3507;21/04/2021;00456/2021; ;;Hak Tanggungan;;;;3556/2021;
3541;3508;21/04/2021;00457/2021; ;;Hak Tanggungan;;;;3570/2021;
3542;3509;21/04/2021;00458/2021; ;;Hak Tanggungan;;;;3562/2021;
3543;3510;21/04/2021;HT 00101/2021; ;;Roya;;;;3317/2021;
3544;3511;21/04/2021;01010312110355; ;;Peralihan Hak - Hibah;01010312.00438;;;3668/2021;Berkas No.6742/2021 Selesai Diserahkan
3545;3512;21/04/2021;01010316110536; ;;Peralihan Hak - Jual Beli;01010316.00947;;;3675/2021;Berkas No.6766/2021 Selesai Diserahkan
3546;3513;21/04/2021;01010409302085; ;;Peralihan Hak - Jual Beli;01010409.03249;;;3674/2021;Berkas No.6299/2021 Selesai Diserahkan
3547;3514;21/04/2021;01010313110455; ;;Roya;01010313.02372;;;3706/2021;Berkas No.6781/2021 Selesai Diserahkan
3548;3515;21/04/2021;01010306100032; ;;Roya;01010306.00484;;;3720/2021;Berkas No.6853/2021 Selesai Diserahkan
3549;3516;21/04/2021;01010710100147;LAMLAGANG;Banda Raya;Peralihan Hak - Pewarisan;01010710.00147;;;3718/2021;Berkas No.6612/2021 Selesai Diserahkan
3550;3517;21/04/2021;01010902102553; ;;Peralihan Hak - Jual Beli;01010902.02726;;;3710/2021;Berkas No.6796/2021 Selesai Diserahkan
3551;3518;21/04/2021;01010906102074; ;;Peralihan Hak - Jual Beli;01010906.02080;;;3709/2021;Berkas No.6799/2021 Selesai Diserahkan
3552;3519;21/04/2021;01010902102554; ;;Peralihan Hak - Jual Beli;01010902.02727;;;3708/2021;Berkas No.6793/2021 Selesai Diserahkan
3553;3520;21/04/2021;01010903103278; ;;Peralihan Hak - Jual Beli;01010903.03658;;;3704/2021;Berkas No.6806/2021 Selesai Diserahkan
3554;3521;21/04/2021;01010401110247; ;;Roya;01010401.00581;;;3703/2021;Berkas No.6784/2021 Selesai Diserahkan
3555;3522;21/04/2021;01010402302068; ;;Peralihan Hak - Jual Beli;01010402.01247;;;3702/2021;Berkas No.6758/2021 Selesai Diserahkan
3556;3523;21/04/2021;01010111110511; ;;Roya;01010111.02028;;;3684/2021;Berkas No.6767/2021 Selesai Diserahkan
3557;3524;21/04/2021;01010902102556; ;;Peralihan Hak - Jual Beli;01010902.02729;;;3701/2021;Berkas No.6790/2021 Selesai Diserahkan
3558;3525;21/04/2021;01010704102304; ;;Roya;01010704.02306;;;3688/2021;Berkas No.6782/2021 Selesai Diserahkan
3559;3526;21/04/2021;01010502110144; ;;Peralihan Hak - Jual Beli;01010502.00412;;;3669/2021;Berkas No.6724/2021 Selesai Diserahkan
3560;3527;21/04/2021;01010703102579; ;;Peralihan Hak - Jual Beli;01010703.03088;;;3670/2021;Berkas No.6733/2021 Selesai Diserahkan
3561;3528;21/04/2021;01010407102242; ;;Peralihan Hak - Jual Beli;01010407.02259;;;3694/2021;Berkas No.6776/2021 Selesai Diserahkan
3562;3529;21/04/2021;01010201102322; ;;Peralihan Hak - Jual Beli;01010201.02410;;;3671/2021;Berkas No.6145/2021 Selesai Diserahkan
3563;3530;21/04/2021;01010401110504; ;;Peralihan Hak - Jual Beli;01010401.11200;;;3693/2021;Berkas No.6671/2021 Selesai Diserahkan
3564;3531;21/04/2021;01010312110244; ;;Peralihan Hak - Pewarisan;01010312.00288;;;3672/2021;Berkas No.6739/2021 Selesai Diserahkan
3565;3532;21/04/2021;01010804110207; ;;Peralihan Hak - Pembagian Hak Bersama;01010804.00209;;;3689/2021;Berkas No.6771/2021 Selesai Diserahkan
3566;3533;21/04/2021;01010809110857; ;;Peralihan Hak - Jual Beli;01010809.02383;;;3692/2021;Berkas No.6034/2021 Selesai Diserahkan
3567;3534;21/04/2021;01010314110561;GAMPONG BARO;Meuraxa;Pemisahan Bidang;01010314.00934;;;1816/2021;Berkas No.3109/2021 Selesai Diserahkan
3568;3535;21/04/2021;01010314110562;GAMPONG BARO;Meuraxa;Pemisahan Bidang;01010314.00935;;;1817/2021;Berkas No.3109/2021 Selesai Diserahkan
3569;3536;21/04/2021;01010314110563;GAMPONG BARO;Meuraxa;Pemisahan Bidang;01010314.00936;;;1818/2021;Berkas No.3109/2021 Selesai Diserahkan
3570;3537;21/04/2021;01010604102556;BLANGCUT;Lueng Bata;Peralihan Hak - Jual Beli;01010604.02735;;;3725/2021;
3571;3538;22/04/2021;00459/2021; ;;Hak Tanggungan;;;;3603/2021;
3572;3539;22/04/2021;00460/2021; ;;Hak Tanggungan;;;;3629/2021;
3573;3540;22/04/2021;00461/2021; ;;Hak Tanggungan;;;;3609/2021;
3574;3541;22/04/2021;00462/2021; ;;Hak Tanggungan;;;;3589/2021;
3575;3542;22/04/2021;01010311110420;LAMJABAT;Meuraxa;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010311.00792;;;921/2021;Berkas No.1572/2021 Selesai Diserahkan
3576;3543;22/04/2021;01010904102880;ILIE;Ulee Kareng;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010904.03103;;;246/2021;Berkas No.525/2021 Selesai Diserahkan
3577;3544;22/04/2021;01010504110383;GAMPONG PANDE;Kuta Raja;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010504.00916;;;8079/2020;Berkas No.15777/2020 Selesai Diserahkan
3578;3545;22/04/2021;01010307110173;GAMPONG PIE;Meuraxa;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010307.00346;;;35/2021;Berkas No.125/2021 Selesai Diserahkan
3579;3546;22/04/2021;01010316110856;LAMPASEH ACEH;Meuraxa;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010316.01337;;;7215/2020;Berkas No.14345/2020 Selesai Diserahkan
3580;3547;22/04/2021;01010409111072; ;;Peralihan Hak - Jual Beli;01010409.03424;;;3752/2021;Berkas No.6825/2021 Selesai Diserahkan
3581;3548;22/04/2021;01010111110778; ;;Peralihan Hak - Jual Beli;01010111.02621;;;3751/2021;Berkas No.6243/2021 Selesai Diserahkan
3582;3550;22/04/2021;01010903102182; ;;Peralihan Hak - Jual Beli;01010903.02196;;;3746/2021;Berkas No.6940/2021 Selesai Diserahkan
3583;3551;22/04/2021;01010901102830; ;;Peralihan Hak - Jual Beli;01010901.03368;;;3741/2021;Berkas No.6846/2021 Selesai Diserahkan
3584;3552;22/04/2021;01010204100163; ;;Roya;01010204.02384;;;3749/2021;Berkas No.6833/2021 Selesai Diserahkan
3585;3553;22/04/2021;01010703100064; ;;Peralihan Hak - Jual Beli;01010703.02660;;;3739/2021;Berkas No.6870/2021 Selesai Diserahkan
3586;3554;22/04/2021;01010111110779; ;;Peralihan Hak - Jual Beli;01010111.02622;;;3735/2021;
3587;3555;22/04/2021;01010203100062; ;;Peralihan Hak - Jual Beli;01010203.02211;;;3734/2021;Berkas No.6866/2021 Selesai Diserahkan
3588;3556;22/04/2021;01010704102356; ;;Roya;01010704.02374;;;3733/2021;Berkas No.6865/2021 Selesai Diserahkan
3589;3557;22/04/2021;01010703102581; ;;Peralihan Hak - Jual Beli;01010703.03090;;;3732/2021;Berkas No.6862/2021 Selesai Diserahkan
3590;3558;22/04/2021;01010704100329; ;;Peralihan Hak - Jual Beli;01010704.00088;;;3730/2021;Berkas No.6860/2021 Selesai Diserahkan
3591;3559;22/04/2021;01010315110418;PUNGE UJONG;Meuraxa;Peralihan Hak - Pembagian Hak Bersama;01010315.02215;;;3716/2021;Berkas No.4544/2021 Selesai Diserahkan
3592;3560;22/04/2021;01010604102553; ;;Peralihan Hak - Jual Beli;01010604.02732;;;3769/2021;
3593;3561;22/04/2021;01010804110466;BITAI;Jaya Baru;Roya;01010804.02013;;;3770/2021;Berkas No.6976/2021 Selesai Diserahkan
3594;3562;22/04/2021;01010710100338;LAMLAGANG;Banda Raya;Roya;01010710.02506;;;3772/2021;Berkas No.6957/2021 Selesai Diserahkan
3595;3563;22/04/2021;01010401100646;JEULINGKE;Syiah Kuala;Sertipikat Pengganti Karena Rusak;01010401.12968;;;3135/2021;Berkas No.5785/2021 Selesai Diserahkan
3596;3564;22/04/2021;01010108100432;MULIA;Kuta Alam;Sertipikat Pengganti Karena Hilang;01010108.03034;;;3744/2021;Berkas No.4897/2021 Selesai Diserahkan
3597;3565;22/04/2021;01010603102734;PANTEURIK;Lueng Bata;Pemisahan Bidang;01010603.03044;;;3445/2021;Berkas No.6393/2021 Selesai Diserahkan
3598;3566;22/04/2021;01010603102735;PANTEURIK;Lueng Bata;Pemisahan Bidang;01010603.03045;;;3446/2021;Berkas No.6393/2021 Selesai Diserahkan
3599;3567;22/04/2021;01010603102736;PANTEURIK;Lueng Bata;Pemisahan Bidang;01010603.03046;;;3447/2021;Berkas No.6393/2021 Selesai Diserahkan
3600;3568;22/04/2021;01010107102370; ;;Perubahan Hak Atas Tanah Dengan Konstatasi;01010107.03076;;;3767/2021;Berkas No.6953/2021 Selesai Diserahkan
3601;3568;22/04/2021;01010107302056; ;;Perubahan Hak Atas Tanah Dengan Konstatasi;01010107.03076;;;3767/2021;Berkas No.6953/2021 Selesai Diserahkan
3602;3569;22/04/2021;01010106110137; ;;Pendaftaran SK Hak;01010106.02662;;;3634/2021;Berkas No.6664/2021 Selesai Diserahkan
3603;3570;23/04/2021;00463/2021; ;;Hak Tanggungan;;;;3630/2021;
3604;3571;23/04/2021;01010107102369; ;;Perubahan Hak Atas Tanah Dengan Konstatasi;01010107.03077;;;3765/2021;Berkas No.6952/2021 Selesai Diserahkan
3605;3571;23/04/2021;01010107302055; ;;Perubahan Hak Atas Tanah Dengan Konstatasi;01010107.03077;;;3765/2021;Berkas No.6952/2021 Selesai Diserahkan
3606;3572;23/04/2021;01010210102124;ATEUK DEAH TANOH;Baiturrahman;Pemisahan Bidang;01010210.02157;;;3576/2021;Berkas No.6535/2021 Selesai Diserahkan
3607;3573;23/04/2021;01010801110621;LAMPOH DAYA;Jaya Baru;Pemisahan Bidang;01010801.02584;;;3686/2021;Berkas No.6698/2021 Selesai Diserahkan
3608;3574;23/04/2021;01010401112011;JEULINGKE;Syiah Kuala;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010401.13862;;;289/2021;Berkas No.575/2021 Selesai Diserahkan
3609;3575;23/04/2021;01010702102238; ;;Peralihan Hak - Jual Beli;01010702.02335;;;3794/2021;
3610;3576;23/04/2021;01010313110554; ;;Roya;01010313.02456;;;3802/2021;Berkas No.7039/2021 Selesai Diserahkan
3611;3577;23/04/2021;01010705100246;LHONG CUT;Banda Raya;Pelepasan Sebagian Hak;01010705.00079;;;2146/2021;Berkas No.3844/2021 Selesai Diserahkan
3612;3578;23/04/2021;01010705100281;LHONG CUT;Banda Raya;Pelepasan Sebagian Hak;01010705.00104;;;2046/2021;
3613;3579;26/04/2021;00464/2021; ;;Hak Tanggungan;;;;3713/2021;
3614;3580;26/04/2021;00465/2021; ;;Hak Tanggungan;;;;3691/2021;
3615;3581;26/04/2021;00466/2021; ;;Hak Tanggungan;;;;3690/2021;
3616;3582;26/04/2021;00467/2021; ;;Hak Tanggungan;;;;3711/2021;
3617;3583;26/04/2021;00468/2021; ;;Hak Tanggungan;;;;3700/2021;
3618;3584;26/04/2021;00469/2021; ;;Hak Tanggungan;;;;3676/2021;
3619;3585;26/04/2021;00470/2021; ;;Hak Tanggungan;;;;3715/2021;
3620;3586;26/04/2021;00471/2021; ;;Hak Tanggungan;;;;3680/2021;
3621;3587;26/04/2021;00472/2021; ;;Hak Tanggungan;;;;3678/2021;
3622;3588;26/04/2021;00473/2021; ;;Hak Tanggungan;;;;3698/2021;
3623;3589;26/04/2021;00474/2021; ;;Hak Tanggungan;;;;3682/2021;
3624;3590;26/04/2021;00475/2021; ;;Hak Tanggungan;;;;3667/2021;
3625;3591;26/04/2021;00476/2021; ;;Hak Tanggungan;;;;3712/2021;
3626;3592;26/04/2021;00477/2021; ;;Hak Tanggungan;;;;3705/2021;
3627;3593;26/04/2021;00478/2021; ;;Hak Tanggungan;;;;3679/2021;
3628;3594;26/04/2021;00479/2021; ;;Hak Tanggungan;;;;3673/2021;
3629;3595;26/04/2021;00480/2021; ;;Hak Tanggungan;;;;3677/2021;
3630;3596;26/04/2021;00481/2021; ;;Hak Tanggungan;;;;3714/2021;
3631;3597;26/04/2021;00482/2021; ;;Hak Tanggungan;;;;3696/2021;
3632;3598;26/04/2021;00483/2021; ;;Hak Tanggungan;;;;3681/2021;
3633;3599;26/04/2021;00484/2021; ;;Hak Tanggungan;;;;3660/2021;
3634;3600;26/04/2021;00485/2021; ;;Hak Tanggungan;;;;3666/2021;
3635;3601;26/04/2021;00486/2021; ;;Hak Tanggungan;;;;3697/2021;
3636;3602;26/04/2021;01010608100057; ;;Roya;01010608.02674;;;3774/2021;Berkas No.6932/2021 Selesai Diserahkan
3637;3603;26/04/2021;01010809110737; ;;Roya;01010809.02236;;;3826/2021;Berkas No.6995/2021 Selesai Diserahkan
3638;3604;26/04/2021;01010108110633; ;;Roya;01010108.02089;;;3816/2021;Berkas No.7038/2021 Selesai Diserahkan
3639;3605;26/04/2021;01010401100449; ;;Roya;01010401.13882;;;3810/2021;Berkas No.7054/2021 Selesai Diserahkan
3640;3606;26/04/2021;01010102102245; ;;Roya;01010102.02277;;;3809/2021;Berkas No.7056/2021 Selesai Diserahkan
3641;3607;26/04/2021;01010809102004; ;;Roya;01010809.02004;;;3808/2021;Berkas No.6990/2021 Selesai Diserahkan
3642;3608;26/04/2021;01010106110021; ;;Roya;01010106.02085;;;3807/2021;Berkas No.7014/2021 Selesai Diserahkan
3643;3609;26/04/2021;01010203100090; ;;Roya;01010203.02146;;;3805/2021;Berkas No.6851/2021 Selesai Diserahkan
3644;3610;26/04/2021;01010105100428; ;;Roya;01010105.02579;;;3781/2021;Berkas No.6864/2021 Selesai Diserahkan
3645;3611;26/04/2021;01010102100461; ;;Roya;01010102.00074;;;3779/2021;Berkas No.6694/2021 Selesai Diserahkan
3646;3612;26/04/2021;01010504110174; ;;Peralihan Hak - Jual Beli;01010504.00483;;;3840/2021;
3647;3613;26/04/2021;01010316102005; ;;Peralihan Hak - Jual Beli;01010316.00873;;;3837/2021;Berkas No.6958/2021 Selesai Diserahkan
3648;3614;26/04/2021;01010601102531; ;;Peralihan Hak - Jual Beli;01010601.02689;;;3836/2021;Berkas No.6965/2021 Selesai Diserahkan
3649;3615;26/04/2021;01010802110617; ;;Peralihan Hak - Jual Beli;01010802.02805;;;3831/2021;Berkas No.7007/2021 Selesai Diserahkan
3650;3616;26/04/2021;01010504110367; ;;Peralihan Hak - Jual Beli;01010504.00910;;;3825/2021;Berkas No.7037/2021 Selesai Diserahkan
3651;3617;26/04/2021;01010606102825; ;;Peralihan Hak - Jual Beli;01010606.02884;;;3823/2021;Berkas No.7002/2021 Selesai Diserahkan
3652;3618;26/04/2021;01010314110553; ;;Peralihan Hak - Jual Beli;01010314.00927;;;3822/2021;Berkas No.7004/2021 Selesai Diserahkan
3653;3619;26/04/2021;01010709102361; ;;Peralihan Hak - Jual Beli;01010709.02692;;;3812/2021;Berkas No.7061/2021 Selesai Diserahkan
3654;3620;26/04/2021;01010803110570; ;;Peralihan Hak - Jual Beli;01010803.01212;;;3806/2021;Berkas No.6850/2021 Selesai Diserahkan
3655;3621;26/04/2021;01010316110250; ;;Peralihan Hak - Pewarisan;01010316.00687;;;3804/2021;Berkas No.7016/2021 Selesai Diserahkan
3656;3622;26/04/2021;01010105102241; ;;Peralihan Hak - Pembagian Hak Bersama;01010105.02499;;;3803/2021;Berkas No.7049/2021 Selesai Diserahkan
3657;3623;26/04/2021;01010809111022; ;;Peralihan Hak - Jual Beli;01010809.02592;;;3796/2021;Berkas No.6978/2021 Selesai Diserahkan
3658;3624;26/04/2021;01010316110732; ;;Peralihan Hak - Jual Beli;01010316.01229;;;3795/2021;Berkas No.6988/2021 Selesai Diserahkan
3659;3625;26/04/2021;01010501110306; ;;Peralihan Hak - Jual Beli;01010501.02106;;;3793/2021;Berkas No.6983/2021 Selesai Diserahkan
3660;3626;26/04/2021;01010403110548; ;;Peralihan Hak - Jual Beli;01010403.02328;;;3792/2021;Berkas No.6981/2021 Selesai Diserahkan
3661;3627;26/04/2021;01010107100502; ;;Peralihan Hak - Hibah;01010107.02755;;;3791/2021;Berkas No.6969/2021 Selesai Diserahkan
3662;3628;26/04/2021;01010804110438; ;;Peralihan Hak - Jual Beli;01010804.00445;;;3790/2021;Berkas No.6963/2021 Selesai Diserahkan
3663;3629;26/04/2021;01010208100336; ;;Peralihan Hak - Pembagian Hak Bersama;01010208.02589;;;3787/2021;Berkas No.6955/2021 Selesai Diserahkan
3664;3630;26/04/2021;01010316110647; ;;Peralihan Hak - Jual Beli;01010316.01121;;;3786/2021;Berkas No.6843/2021 Selesai Diserahkan
3665;3631;26/04/2021;01010704102506; ;;Peralihan Hak - Pewarisan;01010704.02557;;;3780/2021;Berkas No.6944/2021 Selesai Diserahkan
3666;3632;26/04/2021;01010903102718; ;;Peralihan Hak - Jual Beli;01010903.02792;;;3778/2021;Berkas No.6683/2021 Selesai Diserahkan
3667;3633;26/04/2021;01010904102834; ;;Peralihan Hak - Jual Beli;01010904.03081;;;3777/2021;Berkas No.6972/2021 Selesai Diserahkan
3668;3634;26/04/2021;01010206100409; ;;Peralihan Hak - Pewarisan;01010206.00070;;;3776/2021;
3669;3635;26/04/2021;01259/2015; ;;Merger Hak Tanggungan;;;;3832/2021;Berkas No.7006/2021 Selesai Diserahkan
3670;3636;26/04/2021;00440/2013; ;;Merger Hak Tanggungan;;;;3818/2021;Berkas No.7008/2021 Selesai Diserahkan
3671;3637;26/04/2021;00377/2012; ;;Merger Hak Tanggungan;;;;3829/2021;Berkas No.7052/2021 Selesai Diserahkan
3672;3638;26/04/2021;00674/2007; ;;Merger Hak Tanggungan;;;;3815/2021;Berkas No.7065/2021 Selesai Diserahkan
3673;3639;26/04/2021;01295/2009; ;;Merger Hak Tanggungan;;;;3814/2021;Berkas No.7055/2021 Selesai Diserahkan
3674;3640;26/04/2021;00582/2016; ;;Merger Hak Tanggungan;;;;3813/2021;Berkas No.7059/2021 Selesai Diserahkan
3675;3641;26/04/2021;00571/2016; ;;Merger Hak Tanggungan;;;;3819/2021;Berkas No.7057/2021 Selesai Diserahkan
