3229;3880;25/06/2014;01010905102288;PANGO DEAH;Ulee Kareng;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010905.02288;SU.00111/2014;;2672/2014;
3230;3881;25/06/2014;01010310110134;GAMPONG BLANG;Meuraxa;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010310.00290;SU.00015/2014;;2396/2014;
3231;3882;25/06/2014;01010904102464;ILIE;Ulee Kareng;Peralihan Hak - Hibah;01010904.02503;SU.00155/2014;;4023/2014;
3232;3883;25/06/2014;01010608102300;LAM DOM;Lueng Bata;Peralihan Hak - Jual Beli;01010608.02319;SU.00013/2012;;4022/2014;
3233;3884;25/06/2014;01010606102654;BATOH;Lueng Bata;Peralihan Hak - Jual Beli;01010606.02694;SU.00132/2013;;3999/2014;
3234;3885;25/06/2014;01010104100007;KUTA ALAM;Kuta Alam;Peralihan Hak - Jual Beli;01010104.02118;SU.00076/1972;;4043/2014;
3235;3886;25/06/2014;01010111100395;LAMBARO SKEP;Kuta Alam;Ganti Nama;01010111.;SU.02076/1997;;4013/2014;
3236;3887;25/06/2014;01010111100394;LAMBARO SKEP;Kuta Alam;Ganti Nama;01010111.;SU.02075/1997;;4012/2014;
3237;3888;25/06/2014;01010402110094;TIBANG;Syah Kuala;Peralihan Hak - Jual Beli;01010402.00035;SU.00093/2008;;4017/2014;
3238;3889;26/06/2014;00809/2014;PINEUNG;Syah Kuala;Hak Tanggungan;;;;3931/2014;
3239;3890;26/06/2014;00810/2014;PEULANGGAHAN;Kuta Raja;Hak Tanggungan;;;;3936/2014;
3240;3891;26/06/2014;00811/2014;LAMTEUMEN TIMUR;Jaya Baru;Hak Tanggungan;;;;3939/2014;
3241;3892;26/06/2014;00813/2014;PANGO RAYA;Ulee Kareng;Hak Tanggungan;;;;3941/2014;
3242;3893;26/06/2014;00812/2014;LAMPULO;Kuta Alam;Hak Tanggungan;;;;3942/2014;
3243;3894;26/06/2014;01010704102425;LAM ARA;Banda Raya;Peralihan Hak - Jual Beli;01010704.02465;SU.00100/2014;;4038/2014;
3244;3895;26/06/2014;01010402110300;TIBANG;Syah Kuala;Peralihan Hak - Jual Beli;01010402.00686;SU.00025/2013;;4037/2014;
3245;3896;26/06/2014;01010405102127;LAMGUGOB;Syah Kuala;Peralihan Hak - Jual Beli;01010405.01220;SU.00077/2007;;4039/2014;
3246;3897;26/06/2014;01010704100109;LAM ARA;Banda Raya;Peralihan Hak - Jual Beli;01010704.02464;SU.00770/1990;;4040/2014;
3247;3898;26/06/2014;01010111110453;LAMBARO SKEP;Kuta Alam;Peralihan Hak - Jual Beli;01010111.01371;SU.00453/2006;;4014/2014;
3248;3899;26/06/2014;01010809100520;PUNGE BLANG CUT;Jaya Baru;Peralihan Hak - Jual Beli;01010809.00269;SU.00031/2004;;4016/2014;
3249;3901;26/06/2014;01010205100541;SUKARAMAI;Baiturrahman;Peralihan Hak - Pewarisan;01010205.02046;GS.00119/1995;;4020/2014;
3250;3902;26/06/2014;01010406100645;PINEUNG;Syah Kuala;Roya;01010406.00338;SU.00057/2003;;4021/2014;
3251;3903;26/06/2014;01010608102250;LAM DOM;Lueng Bata;Roya;01010608.02265;SU.00062/2010;;4002/2014;
3252;3904;26/06/2014;01010901100066;CEURIH;Ulee Kareng;Roya;01010901.;GS.01457/1995;;4000/2014;
3253;3905;26/06/2014;01010604102186;BLANGCUT;Lueng Bata;Roya;01010604.02204;SU.00031/2010;;4001/2014;
3254;3906;26/06/2014;01010202100052;PEUNITI;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;01010202.02240;GS.00281/1993;;4041/2014;
3255;3907;26/06/2014;01010309100040;BLANG OI;Meuraxa;Sertipikat Pengganti Karena Hilang;01010309.01400;SU.00071/2014;;3998/2014;
3256;3908;26/06/2014;01010606102743;BATOH;Lueng Bata;Pemisahan Bidang;01010606.02803;SU.00230/2014;;3465/2014;
3257;3909;26/06/2014;01010606102744;BATOH;Lueng Bata;Pemisahan Bidang;01010606.02804;SU.00231/2014;;3466/2014;
3258;3910;26/06/2014;01010701102394;LHONG RAYA;Banda Raya;Pemisahan Bidang;01010701.02445;SU.00079/2014;;2372/2014;
3259;3911;26/06/2014;01010801110464;LAMPOH DAYA;Jaya Baru;Pemisahan Bidang;01010801.02135;SU.00045/2014;;3736/2014;
3260;3912;26/06/2014;01010809110762;PUNGE BLANG CUT;Jaya Baru;Pemisahan Bidang;01010809.02268;SU.00087/2014;;3712/2014;
3261;3913;26/06/2014;01010608102408;LAM DOM;Lueng Bata;Pemisahan Bidang;01010608.02468;SU.00142/2014;;3619/2014;
3262;3914;26/06/2014;01010608102409;LAM DOM;Lueng Bata;Pemisahan Bidang;01010608.02469;SU.00143/2014;;3620/2014;
3263;3915;26/06/2014;01010407102443;IE MASEN KAYEE ADANG;Syah Kuala;Pemisahan Bidang;01010407.02493;SU.00214/2014;;3008/2014;
3264;3916;26/06/2014;01010407102444;IE MASEN KAYEE ADANG;Syah Kuala;Pemisahan Bidang;01010407.02494;SU.00215/2014;;3009/2014;
3265;3917;26/06/2014;01010407102445;IE MASEN KAYEE ADANG;Syah Kuala;Pemisahan Bidang;01010407.02495;SU.00216/2014;;3010/2014;
3266;3918;26/06/2014;01010608102407;LAM DOM;Lueng Bata;Pemisahan Bidang;01010608.02470;SU.00144/2014;;3573/2014;
3267;3919;26/06/2014;01010203102057;NEUSU JAYA;Baiturrahman;Pemisahan Bidang;01010203.02089;SU.00014/2014;;3547/2014;
3268;3920;26/06/2014;01010706102280;PEUNYEURAT;Banda Raya;Pemisahan Bidang;01010706.02302;SU.00127/2014;;3576/2014;
3269;3921;26/06/2014;01010706102281;PEUNYEURAT;Banda Raya;Pemisahan Bidang;01010706.02303;SU.00128/2014;;3577/2014;
3270;3922;26/06/2014;01010706102282;PEUNYEURAT;Banda Raya;Pemisahan Bidang;01010706.02304;SU.00129/2014;;3578/2014;
3271;3923;26/06/2014;01010706102283;PEUNYEURAT;Banda Raya;Pemisahan Bidang;01010706.02305;SU.00130/2014;;3579/2014;
3272;3924;26/06/2014;01010706102284;PEUNYEURAT;Banda Raya;Pemisahan Bidang;01010706.02306;SU.00131/2014;;3580/2014;
3273;3925;26/06/2014;01010809110761;PUNGE BLANG CUT;Jaya Baru;Pemisahan Bidang;01010809.02267;SU.00086/2014;;3379/2014;
3274;3926;26/06/2014;01010904102493;ILIE;Ulee Kareng;Pemisahan Bidang;01010904.02514;SU.00165/2014;;2458/2014;
3275;3927;26/06/2014;01010904102494;ILIE;Ulee Kareng;Pemisahan Bidang;01010904.02515;SU.00166/2014;;2459/2014;
3276;3928;26/06/2014;01010904102495;ILIE;Ulee Kareng;Pemisahan Bidang;01010904.02516;SU.00167/2014;;2460/2014;
3277;3929;27/06/2014;01010710100452;LAMLAGANG;Banda Raya;Roya;01010710.02486;GS.01911/1997;;4075/2014;
3278;3930;27/06/2014;01010203100137;NEUSU JAYA;Baiturrahman;Roya;01010203.02092;GS.00013/1993;;4077/2014;
3279;3931;27/06/2014;01010203100142;NEUSU JAYA;Baiturrahman;Peralihan Hak - Jual Beli;01010203.02091;SU.00030/1994;;4073/2014;
3280;3932;27/06/2014;01010503110351;GAMPONG JAWA;Kuta Raja;Peralihan Hak - Pewarisan;01010503.00785;SU.00351/2006;;4044/2014;
3281;3933;27/06/2014;01010902102032;LAMTEH;Ulee Kareng;Peralihan Hak - Jual Beli;01010902.02027;SU.00028/2006;;4048/2014;
3282;3934;27/06/2014;01010905102239;PANGO DEAH;Ulee Kareng;Peralihan Hak - Jual Beli;01010905.02244;SU.00065/2013;;4049/2014;
3283;3935;27/06/2014;01010409110594;RUKOH;Syah Kuala;Peralihan Hak - Jual Beli;01010409.02292;SU.00128/2014;;4052/2014;
3284;3936;27/06/2014;01010606102675;BATOH;Lueng Bata;Peralihan Hak - Jual Beli;01010606.02698;SU.00138/2013;;4053/2014;
3285;3937;27/06/2014;01010103102553;BEURAWE;Kuta Alam;Peralihan Hak - Jual Beli;01010103.02604;SU.00170/2014;;4065/2014;
3286;3938;27/06/2014;01010803100120;LAMJAME;Jaya Baru;Peralihan Hak - Jual Beli;01010803.00231;SU.00004/2011;;4074/2014;
3287;3939;27/06/2014;01010801100034;LAMPOH DAYA;Jaya Baru;Peralihan Hak - Pewarisan;01010801.02117;SU.00038/2013;;4064/2014;
3288;3940;27/06/2014;01010706102252;PEUNYEURAT;Banda Raya;Peralihan Hak - Lelang;01010706.02270;SU.00097/2013;;4072/2014;
3289;3941;27/06/2014;01010602102210;COT MESJID;Lueng Bata;Roya;01010602.02228;SU.00023/2009;;4047/2014;
3290;3942;27/06/2014;01010505110141;MERDUATI;Kuta Raja;Roya;01010505.02139;SU.00141/2005;;4046/2014;
3291;3943;27/06/2014;01010109110515;LAMPULO;Kuta Alam;Roya;01010109.00624;SU.00517/2006;;4057/2014;
3292;3944;27/06/2014;01010105100055;KEURAMAT;Kuta Alam;Roya;01010105.02125;GS.00005/1975;;4056/2014;
3293;3945;27/06/2014;01010606102160;BATOH;Lueng Bata;Roya;01010606.02170;SU.00027/2007;;4055/2014;
3294;3946;27/06/2014;01010401100802;JEULINGKE;Syah Kuala;Roya;01010401.11377;GS.00736/1996;;4054/2014;
3295;3947;27/06/2014;01010103100583;BEURAWE;Kuta Alam;Roya;01010103.00306;SU.00026/2004;;4067/2014;
3296;3948;27/06/2014;01010105100366;KEURAMAT;Kuta Alam;Roya;01010105.02197;GS.00396/1981;;4070/2014;
3297;3949;27/06/2014;01010405100807;LAMGUGOB;Syah Kuala;Roya;01010405.02425;GS.02388/1997;;4069/2014;
3298;3950;30/06/2014;00815/2014;ASOE NANGGROE;Meuraxa;Hak Tanggungan;;;;3949/2014;
3299;3951;30/06/2014;00816/2014;COT LAM KUWEUH;Meuraxa;Hak Tanggungan;;;;3950/2014;
3300;3952;30/06/2014;00817/2014;PINEUNG;Syah Kuala;Hak Tanggungan;;;;3951/2014;
3301;3953;30/06/2014;00814/2014;LAMGUGOB;Syah Kuala;Hak Tanggungan;;;;3952/2014;
3302;3954;30/06/2014;00818/2014;LAMTEUMEN TIMUR;Jaya Baru;Hak Tanggungan;;;;3964/2014;
3303;3955;30/06/2014;00825/2014;LAMJAME;Jaya Baru;Hak Tanggungan;;;;3966/2014;
3304;3956;30/06/2014;00827/2014;GAMPONG BARO;Meuraxa;Hak Tanggungan;;;;3967/2014;
3305;3957;30/06/2014;00826/2014;PEUNAYONG;Kuta Alam;Hak Tanggungan;;;;3968/2014;
3306;3958;30/06/2014;; ;;Hak Tanggungan;;;;;
3307;3959;30/06/2014;00824/2014;IE MASEN KAYEE ADANG;Syah Kuala;Hak Tanggungan;;;;3973/2014;
3308;3960;30/06/2014;00822/2014;LAMGLUMPANG;Ulee Kareng;Hak Tanggungan;;;;3974/2014;
3309;3961;30/06/2014;00823/2014;LAMPULO;Kuta Alam;Hak Tanggungan;;;;3976/2014;
3310;3962;30/06/2014;00819/2014;PINEUNG;Syah Kuala;Hak Tanggungan;;;;3978/2014;
3311;3963;30/06/2014;00820/2014;PUNGE JURONG;Meuraxa;Hak Tanggungan;;;;3979/2014;
3312;3964;30/06/2014;00821/2014;BEURAWE;Kuta Alam;Hak Tanggungan;;;;3980/2014;
3313;3965;30/06/2014;00829/2014;MULIA;Kuta Alam;Hak Tanggungan;;;;3986/2014;
3314;3966;30/06/2014;00828/2014;MERDUATI;Kuta Raja;Hak Tanggungan;;;;3987/2014;
3315;3967;30/06/2014;01010207102394;ATEUK JAWO;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010207.02419;SU.00125/2014;;1919/2014;
3316;3968;30/06/2014;01010207102395;ATEUK JAWO;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010207.02418;SU.00126/2014;;1969/2014;
3317;3969;30/06/2014;01010703102298;MIBO;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010703.02333;SU.00052/2014;;1951/2014;
3318;3970;30/06/2014;01010703102299;MIBO;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010703.02332;SU.00051/2014;;1955/2014;
3319;3971;30/06/2014;01010703102300;MIBO;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010703.02331;SU.00050/2014;;1989/2014;
3320;3972;30/06/2014;01010703102301;MIBO;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010703.02326;SU.00055/2014;;2023/2014;
3321;3973;30/06/2014;01010703102302;MIBO;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010703.02328;SU.00054/2014;;2024/2014;
3322;3974;30/06/2014;01010703102303;MIBO;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010703.02329;SU.00057/2014;;2025/2014;
3323;3975;30/06/2014;01010703102304;MIBO;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010703.02327;SU.00056/2014;;2026/2014;
3324;3976;30/06/2014;01010703102305;MIBO;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010703.02325;SU.00059/2014;;2027/2014;
3325;3977;30/06/2014;01010703102306;MIBO;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010703.02330;SU.00053/2014;;2028/2014;
3326;3978;30/06/2014;01010703102307;MIBO;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010703.02324;SU.00058/2014;;2029/2014;
3327;3979;30/06/2014;01010207102390;ATEUK JAWO;Baiturrahman;Pemisahan Bidang;01010207.02427;SU.00130/2014;;3321/2014;
3328;3980;30/06/2014;01010207102391;ATEUK JAWO;Baiturrahman;Pemisahan Bidang;01010207.02428;SU.00131/2014;;3322/2014;
3329;3981;30/06/2014;01010902102343;LAMTEH;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010902.02355;SU.00144/2014;;2282/2014;
3330;3982;30/06/2014;01010902102341;LAMTEH;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010902.02359;SU.00142/2014;;2280/2014;
3331;3983;30/06/2014;01010902102348;LAMTEH;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010902.02357;SU.00147/2014;;2287/2014;
3332;3984;30/06/2014;01010901102398;CEURIH;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010901.02424;SU.00122/2014;;1926/2014;
3333;3985;30/06/2014;01010902102342;LAMTEH;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010902.02360;SU.00143/2014;;2281/2014;
3334;3986;30/06/2014;01010902102347;LAMTEH;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010902.02361;SU.00150/2014;;2431/2014;
3335;3987;30/06/2014;01010902102344;LAMTEH;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010902.02362;SU.00148/2014;;2429/2014;
3336;3988;30/06/2014;01010902102345;LAMTEH;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010902.02358;SU.00149/2014;;2430/2014;
3337;3989;30/06/2014;01010902102346;LAMTEH;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010902.02363;SU.00151/2014;;2432/2014;
3338;3990;30/06/2014;01010902102349;LAMTEH;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010902.02365;SU.00146/2014;;2286/2014;
3339;3991;30/06/2014;01010902102350;LAMTEH;;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01010902.02364;SU.00145/2014;;2285/2014;
3340;3992;01/07/2014;00844/2014;PINEUNG;Syah Kuala;Hak Tanggungan;01.01.04.06.02184;;0;4008/2014;Berkas No. 5949/2014 Selesai
3341;3993;01/07/2014;00843/2014;LUENG BATA;Lueng Bata;Hak Tanggungan;;;bc108708;4009/2014;Berkas No. 5950/2014 Selesai
3342;3994;01/07/2014;00842/2014;KAMPUNG BARU;Baiturrahman;Hak Tanggungan;;;596219;4010/2014;Berkas No. 5952/2014 Selesai
3343;3995;01/07/2014;00841/2014;ATEUK DEAH TANOH;Baiturrahman;Hak Tanggungan;;;0;4011/2014;Berkas No. 5955/2014 Selesai
3344;3996;01/07/2014;00840/2014;NEUSU ACEH;Baiturrahman;Hak Tanggungan;01.01.02.08.02371;;0;4015/2014;Berkas No. 5960/2014 Selesai
3345;3997;01/07/2014;00839/2014;RUKOH;Syah Kuala;Hak Tanggungan;01.01.04.09.00628;;ba207421;4024/2014;Berkas No. 5969/2014 Selesai
3346;3998;01/07/2014;00838/2014;COT MESJID;Lueng Bata;Hak Tanggungan;;;AS301722;4029/2014;Berkas No. 5986/2014 Selesai
3347;3999;01/07/2014;00837/2014;KEURAMAT;Kuta Alam;Hak Tanggungan;;;B8587037;4031/2014;Berkas No. 5987/2014 Selesai
3348;4000;01/07/2014;00836/2014;ATEUK MUNJENG;Baiturrahman;Hak Tanggungan;;;bn 761674;4032/2014;Berkas No. 5988/2014 Selesai
3349;4001;01/07/2014;00835/2014;LHONG RAYA;Banda Raya;Hak Tanggungan;01.01.07.01.02109;;BA078163;4033/2014;Berkas No. 5989/2014 Selesai
3350;4002;01/07/2014;00834/2014;LAMBARO SKEP;Kuta Alam;Hak Tanggungan;01.01.01.11.02044;;0;4034/2014;Berkas No. 5992/2014 Selesai
3351;4003;01/07/2014;00833/2014;PUNGE BLANG CUT;Jaya Baru;Hak Tanggungan;01.01.08.09.01113;;BA066849;4035/2014;Berkas No. 5993/2014 Selesai
3352;4004;01/07/2014;00832/2014;LAMJAME;Jaya Baru;Hak Tanggungan;01.01.08.03.00789;;BH630730;4036/2014;Berkas No. 5997/2014 Selesai
3353;4005;01/07/2014;00831/2014;NEUSU ACEH;Baiturrahman;Hak Tanggungan;01.01.02.08.00252;;AO544161;4042/2014;Berkas No. 6008/2014 Selesai
3354;4006;01/07/2014;01010209102233;ATEUK MUNJENG;Baiturrahman;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01.01.02.09.02254;00110/2014;0;;Berkas No. 3179/2014 Selesai
3355;4007;01/07/2014;01010209102234;ATEUK MUNJENG;Baiturrahman;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01.01.02.09.02253;00111/2014;0;;Berkas No. 3181/2014 Selesai
3356;4008;01/07/2014;01010209102235;ATEUK MUNJENG;Baiturrahman;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01.01.02.09.02251;00112/2014;0;;Berkas No. 3182/2014 Selesai
3357;4009;01/07/2014;01010209102236;ATEUK MUNJENG;Baiturrahman;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01.01.02.09.02252;00113/2014;-0;;Berkas No. 3183/2014 Selesai
3358;4010;01/07/2014;01010901102397;CEURIH;Ulee Kareng;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01.01.09.01.02423;00123/2014;0;;Berkas No. 2722/2014 Selesai
3359;4011;01/07/2014;01010901102399;CEURIH;Ulee Kareng;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01.01.09.01.02422;00124/2014;-0;;Berkas No. 2815/2014 Selesai
3360;4012;01/07/2014;01010903102688;LAMBHUK;Ulee Kareng;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01.01.09.03.02730;00127/2014;-0;;Berkas No. 2797/2014 Selesai
3361;4013;01/07/2014;01010907102296;LAMGLUMPANG;Ulee Kareng;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01.01.09.07.02326;00091/2014;-0;;Berkas No. 3292/2014 Selesai
3362;4014;01/07/2014;01010907102297;LAMGLUMPANG;Ulee Kareng;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01.01.09.07.02325;00090/2014;-0;;Berkas No. 3293/2014 Selesai
3363;4015;01/07/2014;01010907102298;LAMGLUMPANG;Ulee Kareng;Pendaftaran Tanah Pertama Kali Konversi/Pengakuan/Penegasan Hak;01.01.09.07.02327;00097/2014;-0;;Berkas No. 3294/2014 Selesai
3364;4016;01/07/2014;01010201102270;ATEUK PAHLAWAN;Baiturrahman;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01.01.02.01.02296;00063/2013;bn  012240;6747/2013;Berkas No. 10076/2013 Selesai
3365;4017;01/07/2014;01010902102340;LAMTEH;Ulee Kareng;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01.01.09.02.02332;00122/2014;bn 012209;7020/2013;Berkas No. 10467/2013 Selesai
3366;4018;01/07/2014;01010401110839;JEULINGKE;Syah Kuala;Pendaftaran SK Hak;01.01.04.01.01544;00055/2014;-;4088/2014;Berkas No. 6072/2014 Selesai
3367;4019;01/07/2014;01010103102555;BEURAWE;Kuta Alam;Pendaftaran SK Hak;01.01.01.03.02575;00144/2014;BN 011359;4089/2014;Berkas No. 6073/2014 Selesai
3368;4020;01/07/2014;01010608100154;LAM DOM;Lueng Bata;Peralihan Hak - Jual Beli;;;0;4119/2014;Berkas No. 6117/2014 Selesai
3369;4021;02/07/2014;00854/2014;PEULANGGAHAN;Kuta Raja;Hak Tanggungan;01.01.05.02.01069;;AY992599;4045/2014;Berkas No. 6014/2014 Selesai
3370;4022;02/07/2014;00853/2014;KAMPUNG BARU;Baiturrahman;Hak Tanggungan;;;BA147218;4050/2014;Berkas No. 6019/2014 Selesai
3371;4023;02/07/2014;00851/2014;MIBO;Banda Raya;Hak Tanggungan;01.01.07.03.02129;;ba147408;4051/2014;Berkas No. 6020/2014 Selesai
3372;4024;02/07/2014;00850/2014;KAMPUNG BARU;Baiturrahman;Hak Tanggungan;01.01.02.04.02165;;BH686617;4058/2014;Berkas No. 6027/2014 Selesai
3373;4025;02/07/2014;00849/2014;PEUNYEURAT;Banda Raya;Hak Tanggungan;01.01.07.06.;;0;4059/2014;Berkas No. 6028/2014 Selesai
3374;4026;02/07/2014;00848/2014;PINEUNG;Syah Kuala;Hak Tanggungan;01.01.04.06.;;0;4060/2014;Berkas No. 6029/2014 Selesai
3375;4027;02/07/2014;00847/2014;ATEUK JAWO;Baiturrahman;Hak Tanggungan;;;AY989994;4061/2014;Berkas No. 6030/2014 Selesai
3376;4028;02/07/2014;00846/2014;PUNGE BLANG CUT;Jaya Baru;Hak Tanggungan;;;;4062/2014;Berkas No. 6031/2014 Selesai
3377;4029;02/07/2014;00845/2014;JEULINGKE;Syah Kuala;Hak Tanggungan;01.01.04.01.;;0;4063/2014;Berkas No. 6032/2014 Selesai
3378;4030;02/07/2014;00852/2014;BANDAR BARU;Kuta Alam;Hak Tanggungan;;;AL949001;4066/2014;Berkas No. 6035/2014 Selesai
3379;4031;02/07/2014;00855/2014;CEURIH;Ulee Kareng;Hak Tanggungan;01.01.09.01.02412;;AJ053398;4068/2014;Berkas No. 6037/2014 Selesai
3380;4032;02/07/2014;00856/2014;PEUNITI;Baiturrahman;Hak Tanggungan;;;AO544329;4076/2014;Berkas No. 6059/2014 Selesai
3381;4033;02/07/2014;01010603100102;PANTEURIK;Lueng Bata;Peralihan Hak - Pewarisan;;;0;4116/2014;Berkas No. 6112/2014 Selesai
3382;4034;02/07/2014;01010204100401;KAMPUNG BARU;Baiturrahman;Peralihan Hak - Pewarisan;;;0;4118/2014;Berkas No. 6115/2014 Selesai
3383;4035;02/07/2014;01010105102017;KEURAMAT;Kuta Alam;Peralihan Hak - Penetapan atau Putusan Pengadilan;;;0;4106/2014;Berkas No. 6095/2014 Selesai
3384;4036;02/07/2014;01010710102411;LAMLAGANG;Banda Raya;Peralihan Hak - Jual Beli;;;0;4130/2014;Berkas No. 6137/2014 Selesai
3385;4037;02/07/2014;01010103102539;BEURAWE;Kuta Alam;Peralihan Hak - Pembagian Hak Bersama;;;0;4121/2014;Berkas No. 6121/2014 Selesai
3386;4038;02/07/2014;01010202100312;PEUNITI;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;;;0;4117/2014;Berkas No. 6113/2014 Selesai
3387;4039;02/07/2014;01010103100268;BEURAWE;Kuta Alam;Peralihan Hak - Pembagian Hak Bersama;;;0;4122/2014;Berkas No. 6123/2014 Selesai
3388;4040;02/07/2014;01010103102538;BEURAWE;Kuta Alam;Peralihan Hak - Pembagian Hak Bersama;;;0;4128/2014;Berkas No. 6135/2014 Selesai
3389;4041;02/07/2014;01010103102554;BEURAWE;Kuta Alam;Peralihan Hak - Jual Beli;;;0;4125/2014;Berkas No. 6129/2014 Selesai
3390;4042;02/07/2014;01010103102540;BEURAWE;Kuta Alam;Peralihan Hak - Jual Beli;;;0;4124/2014;Berkas No. 6127/2014 Selesai
3391;4043;02/07/2014;01010705100304;LHONG CUT;Banda Raya;Peralihan Hak - Jual Beli;;;AV800204;4123/2014;Berkas No. 6126/2014 Selesai
3392;4044;02/07/2014;01010607102044;SUKADAMAI;Lueng Bata;Peralihan Hak - Jual Beli;;;-0;4113/2014;Berkas No. 6107/2014 Selesai
3393;4045;02/07/2014;01010102100411;BANDAR BARU;Kuta Alam;Peralihan Hak - Jual Beli;;;0;4114/2014;Berkas No. 6109/2014 Selesai
3394;4046;02/07/2014;01010309110579;BLANG OI;Meuraxa;Peralihan Hak - Jual Beli;;;0;4120/2014;Berkas No. 6119/2014 Selesai
3395;4047;02/07/2014;01010103102552;BEURAWE;Kuta Alam;Peralihan Hak - Jual Beli;;;0;4107/2014;Berkas No. 6097/2014 Selesai
3396;4048;02/07/2014;01010710102395;LAMLAGANG;Banda Raya;Peralihan Hak - Jual Beli;;;BN012185;4108/2014;Berkas No. 6092/2014 Selesai
3397;4049;02/07/2014;01010109111075;LAMPULO;Kuta Alam;Peralihan Hak - Jual Beli;;;0;4109/2014;Berkas No. 6051/2014 Selesai
3398;4050;02/07/2014;01010407102019;IE MASEN KAYEE ADANG;Syah Kuala;Peralihan Hak - Jual Beli;;;841577;4110/2014;Berkas No. 6100/2014 Selesai
3399;4051;02/07/2014;01010804110495;BITAI;Jaya Baru;Peralihan Hak - Jual Beli;;;BH761455;4111/2014;Berkas No. 6102/2014 Selesai
3400;4052;02/07/2014;01010607100044;SUKADAMAI;Lueng Bata;Peralihan Hak - Jual Beli;;;0;4112/2014;Berkas No. 6104/2014 Selesai
3401;4053;02/07/2014;01010606102137;BATOH;Lueng Bata;Roya;;;BA077571;4105/2014;Berkas No. 6089/2014 Selesai
3402;4054;02/07/2014;01010606100656;BATOH;Lueng Bata;Roya;01.01.06.06.00452;;AS306256;4104/2014;Berkas No. 6083/2014 Selesai
3403;4055;02/07/2014;01010909100149;DOY;Ulee Kareng;Roya;;;AE 008576;4097/2014;Berkas No. 6081/2014 Selesai
3404;4056;02/07/2014;01010505102067;MERDUATI;Kuta Raja;Roya;;;0;4096/2014;Berkas No. 6080/2014 Selesai
3405;4057;02/07/2014;01010701100117;LHONG RAYA;Banda Raya;Roya;01.01.07.01.;;0;4095/2014;Berkas No. 6079/2014 Selesai
3406;4058;02/07/2014;01010205100522;SUKARAMAI;Baiturrahman;Roya;01.01.02.05.02137;;0;4127/2014;Berkas No. 6134/2014 Selesai
3407;4059;02/07/2014;01010405100609;LAMGUGOB;Syah Kuala;Roya;01.01.04.05.02426;;AC673299;4126/2014;Berkas No. 6131/2014 Selesai
3408;4060;02/07/2014;01010809110015;PUNGE BLANG CUT;Jaya Baru;Roya;01.01.08.09.01030;;BA139030;4098/2014;Berkas No. 6082/2014 Selesai
